alpha = 0.6000
gamma = 20.0000
prob.endemic = 0.0000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 2134797456
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5015	0.0000	525404.8990	0.9740	0.9999	0.5015
0.3857	1.4745	28034241.4864	0.9995	0.0000	0.3857
0.3728	2.9851	10871490.3552	0.9999	0.0000	0.3728
0.3567	4.5391	4370351.6398	0.9999	0.0000	0.3567
0.3451	6.1372	1166252.0945	1.0000	0.0000	0.3451
0.3296	7.8045	337633.2966	1.0000	0.0000	0.3296
0.3123	9.5482	82106.8146	1.0000	0.0000	0.3123
0.2814	11.4030	20850.9299	1.0000	0.0000	0.2814
0.2448	13.4550	3443.5290	0.9996	0.0000	0.2448
0.1776	15.9435	354.5526	0.9843	0.0000	0.1776
