alpha = 0.7700
gamma = 0.0000
prob.endemic = 0.0000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 231522297
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.4950	0.0000	0.2614	0.2300	0.9998	0.4948
0.5076	1.0873	0.1301	0.1184	1.0000	0.5074
0.4958	2.2998	0.0531	0.0745	0.9999	0.4957
0.5038	3.6780	0.0233	0.0542	1.0000	0.5036
0.5121	5.2851	0.0095	0.0426	0.9999	0.5120
0.5105	7.2082	0.0027	0.0328	0.9999	0.5104
0.5124	9.6027	0.0006	0.0268	0.9999	0.5123
0.5166	12.8149	0.0001	0.0219	0.0000	0.5166
0.5203	17.5102	0.0000	0.0173	0.9999	0.5201
0.5306	27.0148	0.0000	0.0142	0.9999	0.5304
