alpha = 0.4600
gamma = 10.0000
prob.endemic = 0.8000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1797465534
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8992	0.0000	0.7773	0.6257	0.9999	0.4919
0.8870	1.1025	0.7772	0.6363	0.9999	0.4940
0.8747	2.3244	0.7772	0.6459	0.9999	0.4952
0.8617	3.6762	0.7771	0.6529	0.9999	0.4872
0.8394	5.2155	0.7770	0.6638	0.9999	0.4802
0.8179	6.9595	0.7768	0.6549	0.9999	0.4661
0.7988	8.9734	0.7767	0.5954	0.9999	0.4627
0.7954	11.4906	0.7765	0.4942	0.9999	0.4597
0.8252	15.2179	0.7760	0.4287	0.9999	0.4605
0.9006	23.1316	0.7754	0.4496	0.9999	0.5084
