alpha = 0.1700
gamma = 20.0000
prob.endemic = 0.0000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 230912209
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5010	0.0000	1881072.0248	0.9967	0.0000	0.5010
0.4029	1.5268	39114381.2313	0.9999	0.0000	0.4029
0.3851	3.0938	18050606.2546	1.0000	0.0000	0.3851
0.3723	4.6911	6119398.1496	1.0000	0.0000	0.3723
0.3599	6.3286	1598735.4538	1.0000	0.0000	0.3599
0.3428	8.0261	519907.7270	1.0000	0.0000	0.3428
0.3270	9.7738	115894.6087	1.0000	0.0000	0.3270
0.2966	11.6413	32676.4276	1.0000	0.0000	0.2966
0.2610	13.6752	5705.9811	1.0000	0.0000	0.2610
0.1910	16.1404	562.5251	0.9949	0.0000	0.1910
