alpha = 0.2200
gamma = 5.0000
prob.endemic = 0.8000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1984465449
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.9018	0.0000	1.5149	0.8203	0.9999	0.5054
0.8905	1.0895	1.5147	0.8226	0.9999	0.4870
0.8783	2.2654	1.5146	0.8245	0.9999	0.4878
0.8677	3.5607	1.5144	0.8160	0.9999	0.4871
0.8601	5.0157	1.5141	0.7709	0.9999	0.4773
0.8756	6.6971	1.5138	0.7063	0.9999	0.4900
0.9026	8.8673	1.5135	0.6839	0.9999	0.5203
0.9433	11.9133	1.5131	0.7099	0.9999	0.5658
0.9750	16.7060	1.5125	0.7421	0.9999	0.6426
0.9929	26.7289	1.5111	0.7664	0.9999	0.7243
