alpha = 0.1700
gamma = 20.0000
prob.endemic = 0.2000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 682144676
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6017	0.0000	19267.1233	0.9631	0.9999	0.5007
0.4320	1.5766	10433875.0363	0.9972	0.9999	0.4236
0.4126	3.2272	4906357.9422	0.9993	0.9999	0.4106
0.3952	4.9087	2235211.6764	0.9997	0.9999	0.3944
0.3846	6.6448	538348.4547	0.9999	0.9999	0.3844
0.3660	8.4552	172044.1762	1.0000	0.9999	0.3659
0.3526	10.3162	34706.3916	1.0000	0.0000	0.3526
0.3305	12.2656	6745.7923	0.9999	0.0000	0.3305
0.2907	14.3972	1342.9012	0.9988	0.0000	0.2907
0.2212	16.8469	154.3689	0.9734	0.0000	0.2212
