alpha = 0.2800
gamma = 15.0000
prob.endemic = 0.2000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1004998561
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5997	0.0000	1407.1541	0.9367	0.9999	0.4986
0.4897	1.2571	29014.2938	0.9797	0.9999	0.4572
0.4595	2.6062	20156.4386	0.9915	0.9999	0.4466
0.4399	4.0171	12009.7179	0.9952	0.9999	0.4331
0.4264	5.4554	4617.8094	0.9966	0.9999	0.4221
0.4151	6.9574	1439.9181	0.9975	0.9999	0.4132
0.4009	8.4912	459.3859	0.9971	0.9999	0.3994
0.3761	10.0799	137.6940	0.9949	0.9999	0.3754
0.3481	11.8021	29.4090	0.9776	0.9999	0.3477
0.2891	13.7129	5.4179	0.8529	0.9999	0.2890
