alpha = 0.2800
gamma = 5.0000
prob.endemic = 0.1000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1099485130
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5515	0.0000	23.1668	0.9483	0.9999	0.5013
0.5451	1.0140	13.8421	0.9460	0.9999	0.4989
0.5374	2.0471	7.7613	0.9400	0.9999	0.4949
0.5304	3.1001	4.2263	0.9222	0.9999	0.4875
0.5155	4.1727	2.0976	0.8620	0.9999	0.4764
0.5114	5.2960	1.2730	0.6471	0.9999	0.4731
0.5243	6.5680	0.5285	0.3887	0.9999	0.4834
0.5652	8.2283	0.2641	0.2923	0.9999	0.5183
0.6179	10.8174	0.1657	0.2660	0.9999	0.5557
0.7390	17.3917	0.3807	0.3518	0.9999	0.6230
