alpha = 0.7700
gamma = 20.0000
prob.endemic = 0.7000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 398684969
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8556	0.0000	0.2619	0.4427	0.9999	0.5110
0.8109	1.1899	0.2619	0.4960	0.9999	0.4784
0.7739	2.5974	0.2618	0.5477	0.9999	0.4782
0.7342	4.2493	0.4026	0.6019	0.9999	0.4759
0.6889	6.1479	5.4026	0.6602	0.9999	0.4690
0.6375	8.3540	15.3737	0.7193	0.9999	0.4591
0.5841	10.9030	16.8382	0.7611	0.9999	0.4449
0.5260	13.8061	6.5124	0.7550	0.9999	0.4260
0.4823	17.1666	1.1168	0.6036	0.9999	0.4043
0.4364	22.0919	0.1804	0.2892	0.9999	0.3789
