alpha = 0.4600
gamma = 5.0000
prob.endemic = 0.5000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 33853595
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7456	0.0000	0.8285	0.7440	0.9999	0.4979
0.7344	1.0624	0.9674	0.7456	0.9999	0.4942
0.7162	2.1833	1.0534	0.7433	0.9999	0.4868
0.6970	3.3780	0.9036	0.7131	0.9999	0.4736
0.6884	4.6562	0.7766	0.5993	0.9999	0.4737
0.6874	6.1106	0.7765	0.4280	0.9999	0.4691
0.7040	7.8999	0.5702	0.3366	0.9999	0.4785
0.7394	10.3286	0.6500	0.3214	0.9999	0.4986
0.7949	14.1354	0.7754	0.3462	0.9999	0.5226
0.8734	22.4191	0.7748	0.4104	0.9999	0.5492
