alpha = 0.2800
gamma = 5.0000
prob.endemic = 0.4000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1690710597
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6958	0.0000	3.3161	0.8735	0.9999	0.4950
0.6844	1.0384	3.2627	0.8763	0.9999	0.4983
0.6689	2.1277	2.7497	0.8744	0.9999	0.4868
0.6626	3.2649	2.0064	0.8570	0.9999	0.4853
0.6437	4.4621	1.2731	0.7810	0.9999	0.4734
0.6355	5.7648	1.2730	0.5987	0.9999	0.4674
0.6711	7.3462	0.7682	0.4544	0.9999	0.4930
0.7342	9.5851	0.8427	0.4375	0.9999	0.5307
0.8179	13.3358	1.2711	0.4905	0.9999	0.5806
0.9173	22.4636	1.2703	0.6001	0.9999	0.6379
