alpha = 0.2200
gamma = 0.0000
prob.endemic = 0.7000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 98207776
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8495	0.0000	1.5141	0.7800	0.9999	0.5006
0.8503	1.0923	1.5140	0.6877	0.9999	0.4904
0.8716	2.3277	1.5138	0.6611	0.9999	0.5273
0.8967	3.7866	1.5135	0.6626	0.9999	0.5564
0.9269	5.5320	1.5132	0.6858	0.9999	0.5874
0.9490	7.7412	1.5129	0.7060	0.9999	0.6326
0.9682	10.5518	1.5125	0.7285	0.9999	0.6715
0.9840	14.4326	1.5120	0.7501	0.9999	0.7360
0.9930	20.5106	1.5111	0.7653	0.9999	0.7693
0.9989	32.4922	1.5096	0.7754	0.9999	0.9129
