alpha = 0.2200
gamma = 0.0000
prob.endemic = 0.4000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 70895145
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7043	0.0000	1.5141	0.7800	0.9999	0.5042
0.6936	1.0667	1.2267	0.5940	0.9999	0.4930
0.7255	2.2723	1.1618	0.5266	0.9999	0.5250
0.7631	3.7110	1.3454	0.5137	0.9999	0.5478
0.8026	5.4604	1.5128	0.5256	0.9999	0.5803
0.8455	7.7659	1.5126	0.5617	0.9999	0.6035
0.8895	10.8211	1.5122	0.6073	0.9999	0.6409
0.9353	15.3523	1.5116	0.6682	0.9999	0.6891
0.9681	22.5995	1.5106	0.7181	0.9999	0.7336
0.9911	38.0880	1.5087	0.7584	0.9999	0.8201
