alpha = 0.3600
gamma = 15.0000
prob.endemic = 0.4000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 183009288
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7064	0.0000	12.2962	0.8454	0.9999	0.5038
0.6213	1.2205	295.5002	0.8968	0.9999	0.4840
0.5694	2.5943	902.1815	0.9258	0.9999	0.4703
0.5431	4.0808	686.6744	0.9453	0.9999	0.4729
0.5082	5.6875	605.9226	0.9596	0.9999	0.4577
0.4843	7.3918	220.1214	0.9683	0.9999	0.4484
0.4601	9.1400	78.2322	0.9699	0.9999	0.4352
0.4377	10.9791	20.5893	0.9537	0.9999	0.4224
0.4133	12.9295	4.6836	0.8599	0.9999	0.4025
0.3877	15.2461	1.0217	0.5875	0.9999	0.3790
