alpha = 0.3600
gamma = 15.0000
prob.endemic = 0.0000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 2061511265
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5000	0.0000	26648.7508	0.9868	0.9999	0.4999
0.4218	1.1896	173187.5849	0.9985	0.0000	0.4218
0.4042	2.4288	95716.7661	0.9995	0.0000	0.4042
0.3910	3.7037	42502.6507	0.9997	0.0000	0.3910
0.3833	5.0096	15271.7462	0.9998	0.0000	0.3833
0.3640	6.3672	6552.4258	0.9998	0.0000	0.3640
0.3506	7.7929	1909.7222	0.9998	0.0000	0.3506
0.3237	9.2878	638.1615	0.9996	0.0000	0.3237
0.2860	10.9054	150.2395	0.9973	0.0000	0.2860
0.2174	12.7910	23.1361	0.9511	0.0000	0.2174
