alpha = 0.4600
gamma = 5.0000
prob.endemic = 0.0000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1304865666
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5012	0.0000	24.3791	0.9417	0.9999	0.5011
0.4927	1.0116	13.4410	0.9320	0.9999	0.4926
0.4878	2.0408	6.6628	0.9124	1.0000	0.4877
0.4797	3.0846	3.1398	0.8765	0.0000	0.4797
0.4682	4.1659	1.4306	0.7642	0.9998	0.4682
0.4595	5.3027	0.7765	0.4724	0.0000	0.4595
0.4659	6.6211	0.2573	0.2364	0.9999	0.4658
0.4851	8.2944	0.0873	0.1493	0.9999	0.4851
0.5051	10.7782	0.0221	0.1060	0.9999	0.5048
0.5415	15.6120	0.0038	0.0852	0.9999	0.5415
