alpha = 0.7700
gamma = 15.0000
prob.endemic = 0.8000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1165625713
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8992	0.0000	0.2618	0.3745	0.9999	0.5071
0.8942	1.1156	0.2617	0.3795	0.9999	0.4970
0.8725	2.3753	0.2617	0.4064	0.9999	0.4894
0.8516	3.8095	0.2617	0.4328	0.9999	0.4851
0.8244	5.4587	0.2617	0.4618	0.9999	0.4696
0.7946	7.3823	0.2616	0.4890	0.9999	0.4663
0.7546	9.6343	0.2616	0.4981	0.9999	0.4460
0.7133	12.3456	0.2615	0.4345	0.9999	0.4266
0.6882	16.0664	0.2614	0.2819	0.9999	0.4175
0.6907	22.9317	0.2609	0.1596	0.9999	0.4070
