alpha = 0.2200
gamma = 5.0000
prob.endemic = 0.0000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1144238514
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.4989	0.0000	49.6098	0.9825	1.0000	0.4989
0.4931	1.0055	25.4843	0.9790	0.9999	0.4930
0.4933	2.0180	12.4866	0.9720	0.9999	0.4932
0.4889	3.0405	6.0851	0.9599	0.0000	0.4889
0.4838	4.0733	2.9163	0.9211	0.9999	0.4838
0.4837	5.1327	1.5141	0.7410	0.9998	0.4836
0.4904	6.2852	0.6513	0.4413	0.0000	0.4904
0.5214	7.7445	0.3060	0.3063	1.0000	0.5214
0.5641	9.8706	0.1526	0.2424	0.9999	0.5640
0.6464	14.3955	0.1243	0.2404	0.9999	0.6462
