alpha = 0.6000
gamma = 5.0000
prob.endemic = 0.5000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 270163428
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7469	0.0000	0.5415	0.6541	0.9999	0.5002
0.7419	1.0619	0.5752	0.6490	0.9999	0.4995
0.7223	2.2009	0.6506	0.6433	0.9999	0.4894
0.7003	3.4222	0.5673	0.5973	0.9999	0.4790
0.6841	4.7556	0.5109	0.4657	0.9999	0.4626
0.6902	6.2678	0.5107	0.3076	0.9999	0.4675
0.6922	8.1243	0.3381	0.2355	0.9999	0.4711
0.7160	10.6507	0.3131	0.2209	0.9999	0.4789
0.7556	14.4927	0.5097	0.2300	0.9999	0.4964
0.8247	22.4795	0.5096	0.2692	0.9999	0.5178
