alpha = 0.2200
gamma = 20.0000
prob.endemic = 0.2000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1269797339
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6044	0.0000	12147.3456	0.9511	0.9999	0.5021
0.4300	1.5553	8673235.2176	0.9962	0.9999	0.4216
0.4090	3.1793	6161893.0899	0.9990	0.9999	0.4069
0.3934	4.8738	2028872.8816	0.9996	0.9999	0.3924
0.3836	6.6288	528016.9067	0.9999	0.9999	0.3834
0.3663	8.4199	161666.5690	1.0000	0.0000	0.3663
0.3487	10.2908	35526.2920	0.9999	0.9999	0.3486
0.3258	12.2560	7205.9876	0.9999	0.9999	0.3257
0.2881	14.3962	1114.9944	0.9982	0.0000	0.2881
0.2202	16.8614	125.0132	0.9691	0.0000	0.2202
