alpha = 0.3600
gamma = 15.0000
prob.endemic = 0.2000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 318676437
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5999	0.0000	1141.5070	0.9194	0.9999	0.5044
0.4945	1.2571	18127.1216	0.9733	0.9999	0.4615
0.4550	2.6144	20520.2335	0.9860	0.9999	0.4380
0.4431	4.0232	8608.1347	0.9914	0.9999	0.4336
0.4288	5.4833	3528.6439	0.9946	0.9999	0.4240
0.4114	6.9839	1267.1639	0.9966	0.9999	0.4098
0.3980	8.5283	356.4912	0.9956	0.9999	0.3967
0.3745	10.1307	111.2338	0.9912	0.9999	0.3739
0.3493	11.8443	23.1940	0.9651	0.9999	0.3490
0.2877	13.8076	4.0460	0.8139	0.9999	0.2875
