alpha = 0.1300
gamma = 15.0000
prob.endemic = 0.1000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 968567099
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5486	0.0000	13887.5287	0.9850	0.9999	0.5008
0.4522	1.2412	107586.4203	0.9978	0.9999	0.4449
0.4282	2.5452	88214.9126	0.9993	0.9999	0.4261
0.4126	3.8909	40799.0056	0.9997	0.9999	0.4119
0.4032	5.2714	14874.9221	0.9999	0.9999	0.4030
0.3895	6.6993	5343.7835	0.9999	0.9999	0.3893
0.3753	8.1604	1500.6255	0.9999	0.9999	0.3752
0.3515	9.6936	476.0483	0.9998	0.0000	0.3515
0.3177	11.3334	112.2503	0.9981	0.0000	0.3177
0.2515	13.2070	19.1921	0.9595	0.0000	0.2515
