alpha = 0.1700
gamma = 0.0000
prob.endemic = 0.9000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 159412420
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.9515	0.0000	1.7720	0.8300	0.9999	0.5020
0.9528	1.1096	1.7718	0.8011	0.9999	0.5124
0.9620	2.3635	1.7716	0.7937	0.9999	0.5278
0.9724	3.8033	1.7712	0.7978	0.9999	0.5825
0.9861	5.5216	1.7711	0.8099	0.9999	0.6623
0.9904	7.5709	1.7707	0.8150	0.9999	0.7006
0.9951	10.2177	1.7702	0.8215	0.9999	0.7166
0.9977	13.7638	1.7697	0.8245	0.9999	0.8155
0.9993	19.0420	1.7688	0.8278	0.9999	0.8694
0.9995	29.6181	1.7672	0.8282	0.9999	0.8739
