alpha = 0.7700	alpha = 0.7700
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.2000	prob.endemic = 0.2000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1610825096	seed = 1713275589
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.5929	0	12.0362	0.8722	0.9999	0.491
0.52025	1.1823	16.3601	0.94415	0.9999	0.47685
0.50355	2.4422	16.3756	0.9652	0.9999	0.4768
0.49215	3.7286	16.8473	0.97505	0.9999	0.47305
0.4809	5.0323	17.0239	0.98285	0.9999	0.4687
0.47505	6.3476	16.8343	0.98685	0.9999	0.4653
0.4664	7.6746	16.8549	0.99095	0.9999	0.45965
0.4661	9.0235	16.2627	0.9926	0.9999	0.4614
0.4653	10.3667	15.7786	0.9938	0.9999	0.4614
0.459	11.7248	15.7237	0.99495	0.9999	0.4561
0.4588	13.0912	15.314	0.99625	0.9999	0.45685
0.45805	14.4701	14.7623	0.99715	0.9999	0.45655
0.45695	15.844	14.2955	0.99705	0.9999	0.45565
0.45105	17.2151	14.2805	0.99705	0.9999	0.44995
0.44795	18.5992	13.9308	0.99815	0.9999	0.4475
0.44975	19.9861	13.1501	0.99825	0.9999	0.4493
0.4467	21.3889	12.8917	0.99825	0.9999	0.44625
0.44645	22.7939	12.4548	0.9981	0.9999	0.446
0.4408	24.2114	12.2708	0.99785	0.9999	0.44035
0.44065	25.6304	11.5861	0.998	0.9999	0.44045
0.43895	27.0521	11.1502	0.99815	0.9999	0.43875
0.43725	28.4796	10.676	0.998	0.49995	0.43715
0.43735	29.9244	10.1066	0.9983	0.49995	0.4373
0.43455	31.3618	9.75185	0.99765	0.49995	0.4345
0.4247	32.8165	9.4619	0.9979	0.9999	0.4246
0.4253	34.2729	8.9949	0.9972	0.49995	0.42525
0.41825	35.7481	8.5912	0.9971	0	0.41825
0.4195	37.2464	7.957	0.9966	0.9999	0.4194
0.4146	38.7588	7.54335	0.99595	0	0.4146
0.4076	40.2685	6.98215	0.99585	0	0.4076
0.40575	41.8032	6.4358	0.99475	0.49995	0.4057
0.3977	43.3618	6.02845	0.99305	0.49995	0.39765
0.3915	44.9674	5.4752	0.99215	0	0.3915
0.38105	46.5819	4.94675	0.98945	0	0.38105
0.37285	48.2425	4.3515	0.9852	0	0.37285
0.36015	49.954	3.78005	0.97825	0	0.36015
0.3431	51.7194	3.137	0.96465	0	0.3431
0.32085	53.6066	2.4859	0.93695	0	0.32085
0.28715	55.7033	1.72875	0.8704	0	0.28715
0.2373	58.3275	0.6717	0.7073	0	0.2373
