alpha = 0.7700	alpha = 0.7700
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.1000	prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1257111996	seed = 649700948
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.5586	0	14.0516	0.9246	0.9999	0.5083
0.46335	1.1976	19.361	0.99115	0.9999	0.4573
0.45415	2.4195	19.1533	0.9965	0.9999	0.4522
0.4487	3.6557	19.1328	0.9977	0.9999	0.447
0.4509	4.8987	18.3683	0.99875	0.9999	0.45015
0.44365	6.1537	18.588	0.9989	0.9999	0.443
0.44185	7.4182	18.1808	0.99955	0.9999	0.4417
0.4422	8.6816	17.7135	0.99955	0.9999	0.44205
0.43535	9.9483	17.4393	0.99965	0.49995	0.43525
0.43405	11.2251	17.2235	0.99975	0	0.43405
0.43745	12.4873	16.3496	0.9998	0	0.43745
0.4292	13.7683	16.6607	0.99985	0	0.4292
0.43245	15.0563	15.7652	0.9999	0	0.43245
0.4327	16.3441	15.2572	0.9999	0	0.4327
0.4315	17.6446	14.8867	0.9998	0	0.4315
0.42415	18.9438	14.8078	0.99985	0	0.42415
0.4231	20.2576	14.4181	0.99985	0	0.4231
0.4204	21.585	13.9581	0.99985	0	0.4204
0.41825	22.9071	13.5755	0.99985	0	0.41825
0.42	24.2394	12.8303	0.99985	0	0.42
0.4114	25.5848	12.6462	0.99975	0	0.4114
0.41355	26.9331	12.0391	0.99985	0	0.41355
0.4085	28.283	11.7452	0.9998	0	0.4085
0.40345	29.6457	11.3923	0.99985	0	0.40345
0.40215	31.0246	10.8383	0.99975	0	0.40215
0.401	32.4098	10.3408	0.99975	0	0.401
0.3952	33.7992	9.91195	0.99965	0	0.3952
0.38885	35.2351	9.6628	0.99955	0	0.38885
0.38425	36.6751	9.0715	0.99945	0	0.38425
0.3779	38.116	8.7119	0.99945	0	0.3779
0.37125	39.5815	8.1847	0.9994	0	0.37125
0.3665	41.0811	7.56415	0.99915	0	0.3665
0.35585	42.617	7.1862	0.9991	0	0.35585
0.3473	44.201	6.65485	0.99875	0	0.3473
0.33475	45.8271	6.0639	0.99815	0	0.33475
0.3199	47.5127	5.55425	0.9975	0	0.3199
0.29885	49.3043	4.98155	0.99605	0	0.29885
0.2776	51.1994	4.2309	0.99315	0	0.2776
0.23835	53.2826	3.54135	0.98285	0	0.23835
0.1744	55.8861	2.4809	0.93365	0	0.1744
