alpha = 0.1300	alpha = 0.1300
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.0000	prob.endemic = 0.0000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1747233606	seed = 1362510952
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.4985	0	18.6692	0.99575	0.99995	0.4984
0.44165	1.1504	21.2114	1	0	0.44165
0.4293	2.3119	21.6906	1	0	0.4293
0.42715	3.4929	21.0825	1	0	0.42715
0.4308	4.6677	20.5326	1	0	0.4308
0.42565	5.8531	20.4489	1	0	0.42565
0.4233	7.0369	20.0068	1	0	0.4233
0.4154	8.2291	20.1976	1	0	0.4154
0.4175	9.4178	19.4612	1	0	0.4175
0.42035	10.6204	18.8333	1	0	0.42035
0.41505	11.8273	19.0791	1	0	0.41505
0.41465	13.047	18.315	1	0	0.41465
0.40955	14.2604	18.0756	1	0	0.40955
0.4105	15.4912	17.2623	1	0	0.4105
0.41155	16.7271	16.9441	1	0	0.41155
0.4029	17.9724	16.9602	1	0	0.4029
0.39795	19.219	16.8081	1	0	0.39795
0.401	20.4715	15.9937	1	0	0.401
0.3989	21.7348	15.46	1	0	0.3989
0.3958	22.9991	14.9713	1	0	0.3958
0.39365	24.2752	14.7616	1	0	0.39365
0.388	25.5607	14.4918	1	0	0.388
0.38175	26.8664	14.1766	1	0	0.38175
0.3805	28.1784	13.6604	1	0	0.3805
0.3808	29.5119	13.0247	1	0	0.3808
0.37325	30.8452	12.7197	1	0	0.37325
0.36465	32.2008	12.5761	1	0	0.36465
0.36015	33.5617	12.0977	1	0	0.36015
0.35725	34.9603	11.483	1	0	0.35725
0.35025	36.3796	10.9802	1	0	0.35025
0.339	37.8279	10.7539	1	0	0.339
0.3349	39.3069	10.2208	1	0	0.3349
0.32475	40.8204	9.72785	1	0	0.32475
0.3132	42.3914	9.22755	1	0	0.3132
0.30175	44.0138	8.56655	1	0	0.30175
0.28585	45.7166	8.0143	1	0	0.28585
0.2639	47.5024	7.4901	1	0	0.2639
0.2391	49.4608	6.8079	1	0	0.2391
0.20405	51.6624	5.94525	0.99995	0	0.20405
0.14185	54.4227	4.8733	0.99895	0	0.14185
