alpha = 0.3600	alpha = 0.3600
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.3000	prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1440700669	seed = 192651358
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.65275	0	8.6559	0.88355	0.9999	0.5004
0.60265	1.1372	12.0491	0.9188	0.9999	0.497
0.5679	2.3526	13.5557	0.9401	0.9999	0.48915
0.54625	3.6344	14.6789	0.953	0.9999	0.48495
0.53985	4.9475	14.511	0.9597	0.9999	0.48815
0.5234	6.3008	14.7957	0.96845	0.9999	0.48245
0.5149	7.6785	15.1856	0.97305	0.9999	0.4799
0.50305	9.0767	15.244	0.97735	0.9999	0.47435
0.5007	10.4968	14.9696	0.98265	0.9999	0.47945
0.4978	11.9229	14.8271	0.98355	0.9999	0.4773
0.4937	13.3775	14.3282	0.9861	0.9999	0.47665
0.488	14.8281	13.9361	0.98825	0.9999	0.4741
0.4891	16.296	13.6673	0.9894	0.9999	0.4774
0.4802	17.78	13.5386	0.9912	0.9999	0.4705
0.4836	19.2684	12.8254	0.9931	0.9999	0.47655
0.4764	20.7706	12.6948	0.9939	0.9999	0.4704
0.4747	22.2608	12.2564	0.99445	0.9999	0.46935
0.46835	23.7814	12.0467	0.9949	0.9999	0.4638
0.4715	25.3105	11.3127	0.99505	0.9999	0.46725
0.4728	26.8308	10.5084	0.9963	0.9999	0.4708
0.46725	28.3615	10.3877	0.99595	0.9999	0.4642
0.46395	29.9034	9.98235	0.99615	0.9999	0.4619
0.46385	31.4465	9.5311	0.99625	0.9999	0.462
0.4575	32.986	9.28395	0.99665	0.9999	0.4562
0.4562	34.547	8.56065	0.99635	0.9999	0.4554
0.45655	36.1048	8.05115	0.99595	0.9999	0.4555
0.45215	37.6751	7.61155	0.99595	0.9999	0.45135
0.4513	39.265	7.05185	0.9956	0.9999	0.4506
0.4471	40.8684	6.5711	0.9948	0.9999	0.44635
0.44295	42.4718	6.1341	0.99395	0.9999	0.44265
0.4375	44.067	5.61235	0.9936	0.9999	0.4371
0.4387	45.7005	5.01415	0.99165	0.9999	0.4385
0.4317	47.3591	4.4888	0.9895	0.9999	0.4314
0.42535	49.0617	3.9366	0.98495	0.9999	0.4251
0.41455	50.7564	3.3819	0.97955	0.49995	0.4144
0.4081	52.4883	2.7292	0.96645	0.49995	0.40795
0.3944	54.2927	2.1224	0.9391	0.9999	0.3943
0.3756	56.1854	1.4856	0.8827	0.49995	0.37555
0.3578	58.2797	0.754	0.76815	0.49995	0.3577
0.33855	61.108	0.0093	0.55975	0.9999	0.3384
