alpha = 0.3600	alpha = 0.3600
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.0000	prob.endemic = 0.0000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1767553276	seed = 2069056125
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.50055	0	18.0061	0.9918	0	0.50055
0.4375	1.1485	21.0373	1	0	0.4375
0.4315	2.3099	20.987	1	0	0.4315
0.4274	3.4867	20.933	1	0	0.4274
0.42895	4.6539	20.3548	1	0	0.42895
0.42355	5.8357	20.3757	1	0	0.42355
0.42415	7.0198	19.4478	1	0	0.42415
0.41905	8.2115	19.6329	1	0	0.41905
0.4204	9.3984	19.1071	1	0	0.4204
0.4144	10.5983	19.0465	1	0	0.4144
0.4164	11.8013	18.1607	1	0	0.4164
0.4129	13.0203	18.0539	1	0	0.4129
0.41255	14.2342	17.6683	1	0	0.41255
0.4095	15.4587	17.2992	1	0	0.4095
0.4105	16.6911	16.6232	1	0	0.4105
0.40375	17.9273	16.5723	1	0	0.40375
0.40075	19.1774	16.2484	1	0	0.40075
0.401	20.4386	15.7239	1	0	0.401
0.39195	21.6962	15.6151	1	0	0.39195
0.39535	22.9709	15.0381	1	0	0.39535
0.39125	24.2457	14.5442	1	0	0.39125
0.39155	25.5273	13.8859	1	0	0.39155
0.3865	26.8305	13.7015	1	0	0.3865
0.381	28.1385	13.3497	1	0	0.381
0.3778	29.4626	12.9685	1	0	0.3778
0.3729	30.8	12.5229	1	0	0.3729
0.3677	32.1682	12.0606	1	0	0.3677
0.364	33.5455	11.4741	1	0	0.364
0.352	34.9474	11.4343	1	0	0.352
0.35085	36.3495	10.763	1	0	0.35085
0.34175	37.7973	10.3669	1	0	0.34175
0.3339	39.276	9.77185	1	0	0.3339
0.324	40.7867	9.3996	1	0	0.324
0.31335	42.3432	8.89815	1	0	0.31335
0.30065	43.9704	8.34795	1	0	0.30065
0.28535	45.6756	7.72265	1	0	0.28535
0.265	47.4822	7.1902	1	0	0.265
0.2376	49.4351	6.5755	1	0	0.2376
0.20145	51.6763	5.69465	0.99985	0	0.20145
0.13965	54.4308	4.61795	0.99815	0	0.13965
