alpha = 0.7700	alpha = 0.7700
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.3000	prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 439387274	seed = 1251699308
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.65145	0	7.92975	0.81615	0.9999	0.50405
0.6111	1.1073	10.7021	0.85785	0.9999	0.49505
0.58595	2.2814	12.1575	0.8813	0.9999	0.4878
0.5689	3.5162	12.659	0.90195	0.9999	0.48955
0.5459	4.7938	13.7298	0.9214	0.9999	0.4823
0.5359	6.1069	13.8575	0.9312	0.9999	0.48045
0.5254	7.4629	14.1258	0.94315	0.9999	0.48105
0.51535	8.8427	14.1889	0.9515	0.9999	0.47745
0.50745	10.2424	14.062	0.95775	0.9999	0.4742
0.50345	11.6707	13.9348	0.96425	0.9999	0.47655
0.49275	13.1194	13.964	0.96925	0.9999	0.46965
0.49445	14.574	13.2388	0.9727	0.9999	0.4744
0.48735	16.0474	13.0436	0.9774	0.9999	0.4714
0.4782	17.5453	13.3072	0.9796	0.9999	0.464
0.4794	19.0349	12.5447	0.9804	0.9999	0.46685
0.47255	20.5382	12.152	0.9852	0.9999	0.4637
0.4713	22.0601	11.7235	0.9871	0.9999	0.4641
0.4687	23.5932	11.3959	0.98925	0.9999	0.46355
0.46255	25.1289	11.0939	0.98965	0.9999	0.45725
0.45915	26.6639	10.7097	0.98995	0.9999	0.4547
0.46195	28.2245	9.93855	0.99035	0.9999	0.45825
0.45335	29.7956	9.8063	0.9899	0.9999	0.45025
0.4521	31.3651	9.239	0.99155	0.9999	0.45005
0.4574	32.9357	8.5003	0.9906	0.9999	0.45595
0.4461	34.5435	8.3433	0.99015	0.9999	0.44415
0.44835	36.1372	7.6079	0.9895	0.9999	0.4473
0.4483	37.739	7.10775	0.9891	0.9999	0.4473
0.4453	39.3623	6.5416	0.98625	0.9999	0.4435
0.43815	40.9971	6.13375	0.98545	0.9999	0.43715
0.43205	42.636	5.66045	0.98435	0.9999	0.4316
0.4305	44.2728	5.03475	0.9798	0.9999	0.42975
0.42205	45.9326	4.55965	0.97755	0.9999	0.4217
0.4151	47.6372	4.03965	0.9707	0.9999	0.4148
0.40845	49.3681	3.4074	0.96095	0.9999	0.40825
0.40235	51.114	2.7546	0.9417	0.9999	0.40205
0.3906	52.9306	2.0942	0.90905	0.49995	0.39045
0.3811	54.8219	1.4013	0.84645	0.9999	0.38085
0.3627	56.8788	0.70965	0.74335	0.9999	0.36245
0.33905	59.2822	-0.07955	0.58125	0.9999	0.33885
0.32465	62.8868	-1.2413	0.35445	0.9999	0.3244
