alpha = 0.2200	alpha = 0.2200
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.9000	prob.endemic = 0.9000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1706502353	seed = 1463412101
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.94735	0	0.1828	0.72995	0.9999	0.4993
0.9498	1.0231	0.1827	0.72865	0.9999	0.5059
0.9475	2.073	0.1827	0.7296	0.9999	0.4958
0.9481	3.1513	0.1826	0.72925	0.9999	0.4957
0.94665	4.2548	0.1826	0.73045	0.9999	0.5012
0.9412	5.3911	0.1826	0.73395	0.9999	0.5039
0.94205	6.5642	0.1825	0.73345	0.9999	0.5061
0.93825	7.7668	0.1825	0.7352	0.9999	0.50225
0.94065	9.0081	0.1824	0.73345	0.9999	0.4932
0.9339	10.2867	0.1823	0.7375	0.9999	0.49445
0.9346	11.6098	0.1823	0.73655	0.9999	0.48945
0.93315	12.9769	0.1822	0.73715	0.9999	0.4878
0.9296	14.3893	0.1822	0.73985	0.9999	0.49665
0.92725	15.857	0.1821	0.74175	0.9999	0.5022
0.92285	17.382	0.182	0.7442	0.9999	0.49995
0.91875	18.922	0.182	0.74585	0.9999	0.49155
0.91925	20.5448	0.1819	0.7455	0.9999	0.4924
0.9139	22.2211	0.1819	0.7478	0.9999	0.48545
0.9078	23.9692	0.1818	0.75085	0.9999	0.47905
0.9042	25.8087	0.1817	0.75295	0.9999	0.4836
0.9072	27.6949	0.1816	0.7539	0.9999	0.5103
0.89685	29.6764	0.1816	0.7574	0.9999	0.4871
0.8949	31.7417	0.1815	0.7583	0.9999	0.4878
0.8928	33.9254	0.1814	0.76065	0.9999	0.4979
0.87855	36.2315	0.1813	0.76715	0.9999	0.4894
0.875	38.6021	0.1812	0.76825	0.9999	0.48145
0.87115	41.1047	0.1811	0.76955	0.9999	0.48585
0.86315	43.7681	0.181	0.7726	0.9999	0.489
0.8553	46.6305	0.1809	0.7734	0.9999	0.4899
0.84755	49.5921	0.1808	0.766	0.9999	0.48225
0.8432	52.7955	0.1806	0.75025	0.9999	0.48715
0.84095	56.2689	0.1804	0.71945	0.9999	0.47975
0.83805	60.0684	0.1802	0.681	0.9999	0.48
0.84525	64.2919	0.1799	0.6383	0.9999	0.4866
0.8616	69.353	0.1796	0.60465	0.9999	0.49455
0.88325	75.4659	0.1793	0.59075	0.9999	0.5114
0.9105	83.4484	0.179	0.59795	0.9999	0.5314
0.94145	94.4994	0.1786	0.6246	0.9999	0.54565
0.96895	111.627	0.1779	0.65495	0.9999	0.5702
0.9897	147.115	0.1766	0.6811	0.9999	0.6168
