alpha = 0.2200	alpha = 0.2200
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.4000	prob.endemic = 0.4000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 112994485	seed = 1990527387
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.69825	0	5.0936	0.87705	0.9999	0.5008
0.6822	1.0648	6.4332	0.88815	0.9999	0.50405
0.6609	2.1891	7.84285	0.89885	0.9999	0.49805
0.64465	3.3561	8.7892	0.9085	0.9999	0.4971
0.63125	4.5779	9.5835	0.91525	0.9999	0.4943
0.62015	5.8488	9.94545	0.922	0.9999	0.4952
0.60805	7.1605	10.4901	0.9283	0.9999	0.49305
0.59325	8.4941	10.9469	0.93665	0.9999	0.4913
0.57975	9.8887	11.3923	0.94465	0.9999	0.49115
0.5682	11.3044	11.5467	0.94855	0.9999	0.4855
0.5557	12.7707	11.955	0.95605	0.9999	0.4851
0.55285	14.2475	11.7089	0.9587	0.9999	0.4874
0.54365	15.7486	11.77	0.9623	0.9999	0.48395
0.53615	17.2819	11.4643	0.96655	0.9999	0.48415
0.5348	18.8345	11.1776	0.96895	0.9999	0.48705
0.52965	20.424	11.0245	0.97275	0.9999	0.48905
0.51975	22.0225	10.8825	0.9747	0.9999	0.4815
0.5075	23.6397	10.9063	0.97865	0.9999	0.47555
0.5139	25.2726	10.0779	0.9784	0.9999	0.48225
0.50235	26.9153	10.0524	0.9818	0.9999	0.47645
0.5006	28.5658	9.58235	0.9836	0.9999	0.47805
0.50215	30.2431	8.94795	0.9843	0.9999	0.4815
0.49625	31.8983	8.5525	0.9858	0.9999	0.4788
0.494	33.5721	8.20225	0.98615	0.9999	0.4772
0.48455	35.2729	7.8607	0.98805	0.9999	0.4715
0.4834	36.999	7.20065	0.9887	0.9999	0.47245
0.4752	38.7203	6.97085	0.9889	0.9999	0.46535
0.47645	40.4348	6.4347	0.9886	0.9999	0.46835
0.47515	42.1752	5.8201	0.9874	0.9999	0.4659
0.4712	43.9321	5.28015	0.9881	0.9999	0.4644
0.4612	45.7302	4.8774	0.98665	0.9999	0.4559
0.46295	47.524	4.1437	0.98415	0.9999	0.45735
0.45985	49.328	3.5527	0.9806	0.9999	0.4554
0.45775	51.1537	2.95345	0.9718	0.9999	0.45395
0.4487	53.015	2.33065	0.9571	0.9999	0.44515
0.43675	54.9077	1.73205	0.9219	0.9999	0.4339
0.4292	56.8647	1.1058	0.85215	0.9999	0.42705
0.42915	58.9705	0.4816	0.73525	0.9999	0.4259
0.42645	61.4853	-0.06355	0.56145	0.9999	0.42385
0.4541	65.499	-0.93395	0.35875	0.9999	0.44915
