alpha = 0.1300	alpha = 0.1300
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.1000	prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1528244180	seed = 278601946
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.55325	0	15.2375	0.9695	0.9999	0.50225
0.46045	1.2165	20.041	0.99895	0.9999	0.45865
0.4465	2.4482	20.6822	0.99965	0.9999	0.4459
0.44655	3.6948	20.0038	0.99985	0.49995	0.4464
0.4488	4.9307	19.498	0.99995	0.49995	0.44875
0.44405	6.1723	19.2745	0.99995	0.49995	0.44395
0.4483	7.4262	18.52	1	0	0.4483
0.44115	8.6809	18.4804	1	0	0.44115
0.4379	9.95	18.2272	1	0	0.4379
0.4379	11.2214	17.9372	1	0	0.4379
0.4372	12.5094	17.3767	1	0	0.4372
0.43185	13.7997	17.3572	1	0	0.43185
0.4331	15.0859	16.5362	1	0	0.4331
0.4274	16.3817	16.5328	1	0	0.4274
0.4295	17.6789	15.8669	1	0	0.4295
0.4252	18.9767	15.5724	1	0	0.4252
0.4275	20.2957	14.9668	1	0	0.4275
0.4179	21.6026	15.0861	1	0	0.4179
0.42385	22.9249	14.0587	1	0	0.42385
0.4158	24.2409	13.865	1	0	0.4158
0.41655	25.5845	13.3974	1	0	0.41655
0.40895	26.9288	13.072	1	0	0.40895
0.4116	28.2748	12.4843	1	0	0.4116
0.4075	29.6351	12.1085	1	0	0.4075
0.40185	30.9996	11.811	1	0	0.40185
0.40365	32.3785	11.1618	1	0	0.40365
0.3967	33.7745	10.7885	1	0	0.3967
0.3888	35.1868	10.4672	1	0	0.3888
0.384	36.6269	10.0175	1	0	0.384
0.3822	38.0707	9.4247	1	0	0.3822
0.37345	39.5405	9.06985	1	0	0.37345
0.3664	41.042	8.5931	1	0	0.3664
0.35515	42.5856	8.10265	1	0	0.35515
0.34635	44.1512	7.59855	0.99995	0	0.34635
0.3405	45.7578	6.907	0.9999	0	0.3405
0.32545	47.4309	6.3984	0.9999	0	0.32545
0.301	49.2077	5.9006	0.9998	0	0.301
0.27735	51.0979	5.20455	0.99945	0	0.27735
0.2392	53.2138	4.43675	0.99835	0	0.2392
0.1759	55.7627	3.3989	0.9866	0	0.1759
