alpha = 0.1700	alpha = 0.1700
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.2000	prob.endemic = 0.2000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1465968239	seed = 47794501
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.59465	0	12.9854	0.94125	0.9999	0.4954
0.50185	1.2304	17.9234	0.98485	0.9999	0.47555
0.48385	2.5134	18.5224	0.9921	0.9999	0.47035
0.4772	3.8178	18.4507	0.99465	0.9999	0.4681
0.4733	5.1357	18.0018	0.99675	0.9999	0.46815
0.46175	6.4705	18.4058	0.9977	0.9999	0.45845
0.466	7.8175	17.4075	0.9985	0.9999	0.4637
0.46715	9.1577	16.912	0.99865	0.9999	0.46495
0.46065	10.5249	16.8952	0.99915	0.9999	0.45945
0.4556	11.8727	16.9399	0.9992	0.9999	0.45465
0.45805	13.235	16.0626	0.9995	0.9999	0.4576
0.45885	14.6042	15.6698	0.9996	0.9999	0.4585
0.45885	15.966	15.0769	0.99965	0.9999	0.45855
0.4504	17.332	15.0729	0.9997	0.9999	0.4501
0.4526	18.7052	14.4079	0.99965	0.9999	0.45235
0.4505	20.088	13.9241	0.9998	0.9999	0.45035
0.4525	21.47	13.5366	0.9997	0.9999	0.4523
0.45315	22.8591	12.9705	0.99975	0.9999	0.45295
0.4471	24.2681	12.7253	0.9998	0	0.4471
0.4448	25.6791	12.2903	0.9998	0	0.4448
0.43905	27.0909	12.0936	0.9998	0	0.43905
0.442	28.4901	11.5048	0.9998	0	0.442
0.4384	29.908	11.0274	0.9998	0	0.4384
0.4353	31.3418	10.64	0.99975	0	0.4353
0.4316	32.79	10.2504	0.99965	0.49995	0.4315
0.42855	34.2299	9.74165	0.9997	0	0.42855
0.4251	35.6982	9.25285	0.99955	0	0.4251
0.42855	37.1628	8.627	0.99955	0	0.42855
0.42295	38.6497	8.09455	0.9995	0	0.42295
0.41325	40.1618	7.8449	0.9994	0.49995	0.4132
0.40585	41.6741	7.33015	0.9994	0	0.40585
0.4037	43.2059	6.76165	0.9992	0	0.4037
0.3945	44.7517	6.33275	0.9991	0	0.3945
0.38795	46.3554	5.7955	0.9985	0	0.38795
0.3785	47.9882	5.27905	0.99825	0	0.3785
0.3653	49.6458	4.6926	0.997	0	0.3653
0.35135	51.4008	4.0725	0.9948	0	0.35135
0.3325	53.2371	3.38635	0.9886	0	0.3325
0.29515	55.2199	2.696	0.9692	0	0.29515
0.2377	57.5929	1.7436	0.89365	0	0.2377
