alpha = 0.1700	alpha = 0.1700
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.0000	prob.endemic = 0.0000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1710990435	seed = 721030271
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.5001	0	18.0861	0.99525	0.4999	0.50005
0.43965	1.1465	21.2198	0.99995	0	0.43965
0.4329	2.3082	21.3845	1	0	0.4329
0.43155	3.4817	20.9257	1	0	0.43155
0.42775	4.6632	20.7779	1	0	0.42775
0.42335	5.8425	20.4357	1	0	0.42335
0.4224	7.0414	20.1865	1	0	0.4224
0.42185	8.2304	19.4883	1	0	0.42185
0.416	9.425	19.467	1	0	0.416
0.4206	10.625	18.7736	1	0	0.4206
0.416	11.8303	18.6716	1	0	0.416
0.41505	13.04	18.1332	1	0	0.41505
0.40665	14.2556	18.0479	1	0	0.40665
0.4124	15.4796	17.1393	1	0	0.4124
0.40665	16.7055	17.3097	1	0	0.40665
0.40235	17.9418	17.1481	1	0	0.40235
0.39875	19.1881	16.6551	1	0	0.39875
0.40115	20.4333	16.0153	1	0	0.40115
0.3981	21.6902	15.5459	1	0	0.3981
0.39305	22.9533	15.3012	1	0	0.39305
0.39035	24.231	15.0422	1	0	0.39035
0.38845	25.5259	14.4748	1	0	0.38845
0.38465	26.8289	14.0358	1	0	0.38465
0.3803	28.1427	13.5713	1	0	0.3803
0.3731	29.477	13.4547	1	0	0.3731
0.3732	30.8254	12.7137	1	0	0.3732
0.36445	32.1847	12.4571	1	0	0.36445
0.36355	33.5564	11.8919	1	0	0.36355
0.3607	34.9599	11.2831	1	0	0.3607
0.3527	36.367	10.9005	1	0	0.3527
0.34105	37.8135	10.6713	1	0	0.34105
0.33755	39.2894	9.9431	1	0	0.33755
0.32585	40.8138	9.66435	1	0	0.32585
0.313	42.3752	9.10295	1	0	0.313
0.301	43.9923	8.58785	1	0	0.301
0.28655	45.6998	7.92405	1	0	0.28655
0.2663	47.5091	7.3987	1	0	0.2663
0.239	49.4719	6.6962	1	0	0.239
0.20345	51.6734	5.87785	1	0	0.20345
0.1428	54.4474	4.7645	0.999	0	0.1428
