alpha = 0.7700	alpha = 0.7700
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.8000	prob.endemic = 0.8000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 595273036	seed = 2124776548
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.9034	0	-0.5801	0.53705	0.9999	0.5088
0.89505	1.025	-0.5802	0.5435	0.9999	0.4954
0.89315	2.0795	-0.5802	0.5453	0.9999	0.4919
0.8886	3.1641	-0.5803	0.55105	0.9999	0.4991
0.8849	4.2746	-0.5803	0.5525	0.9999	0.485
0.886	5.4126	-0.5804	0.55375	0.9999	0.4942
0.8819	6.5957	-0.5804	0.55905	0.9999	0.5031
0.8788	7.8138	-0.5805	0.56275	0.9999	0.5001
0.87165	9.0627	-0.5805	0.5682	0.9999	0.49595
0.86875	10.3614	-0.5806	0.5717	0.9999	0.4929
0.86585	11.6978	-0.5806	0.57445	0.9999	0.4932
0.86105	13.082	-0.5807	0.58015	0.9999	0.4957
0.85305	14.4982	-0.5807	0.5855	0.9999	0.48385
0.84975	15.9498	-0.5808	0.5898	0.9999	0.4859
0.84185	17.4632	-0.5808	0.59765	0.9999	0.48015
0.84615	19.0377	-0.5809	0.5964	0.9999	0.49555
0.83385	20.6649	-0.581	0.60945	0.9999	0.49635
0.8337	22.3448	-0.581	0.60755	0.9999	0.49015
0.8214	24.106	-0.5811	0.6207	0.9999	0.48915
0.81375	25.9321	-0.5811	0.6275	0.9999	0.48915
0.8062	27.8188	-0.5812	0.63345	0.9999	0.4816
0.79665	29.7947	-0.5813	0.6437	0.9999	0.4845
0.7899	31.8484	-0.5814	0.64985	0.9999	0.48015
0.78155	33.9761	-0.5814	0.65615	0.9999	0.4808
0.7682	36.2203	-0.5815	0.6679	0.9999	0.4776
0.7686	38.5404	-0.58155	0.66655	0.9999	0.4787
0.7561	40.9521	-0.58165	0.67425	0.9999	0.47485
0.7534	43.4704	-0.5817	0.67365	0.9999	0.48175
0.7297	46.0913	-0.5034	0.68365	0.9999	0.4689
0.72355	48.8115	-0.54835	0.66925	0.9999	0.4655
0.70135	51.7188	-0.5311	0.64835	0.9999	0.45905
0.70405	54.7633	-0.58225	0.5901	0.9999	0.4618
0.6841	58.0467	-0.5825	0.5185	0.9999	0.45045
0.6874	61.7159	-0.5828	0.42935	0.9999	0.4555
0.6909	65.7787	-0.58335	0.34115	0.9999	0.4559
0.704	70.626	-0.58415	0.2834	0.9999	0.4664
0.71465	76.8081	-0.7213	0.24885	0.9999	0.46295
0.74365	85.1749	-0.58505	0.24875	0.9999	0.46035
0.78185	98.0434	-0.58545	0.26295	0.9999	0.46965
0.8474	125.191	-0.5864	0.30555	0.9999	0.4878
