alpha = 0.1000	alpha = 0.1000
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.6000	prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 781756868	seed = 1578237314
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.79635	0	0.3648	0.8584	0.9999	0.5028
0.79565	1.0275	0.3648	0.8583	0.9999	0.4993
0.7911	2.0868	0.3647	0.8607	0.9999	0.50215
0.77645	3.1752	0.3647	0.86455	0.9999	0.4872
0.77285	4.2936	0.3646	0.8672	0.9999	0.49295
0.7734	5.4386	0.3646	0.8698	0.9999	0.5059
0.75795	6.6241	0.3646	0.8741	0.9999	0.4921
0.7512	7.8468	0.3645	0.8776	0.9999	0.49435
0.75025	9.111	0.55685	0.87945	0.9999	0.49995
0.73325	10.3934	1.6633	0.88565	0.9999	0.49295
0.7262	11.7333	2.1383	0.8883	0.9999	0.49055
0.71995	13.1023	2.3062	0.88985	0.9999	0.48535
0.71745	14.5078	2.88185	0.8938	0.9999	0.49645
0.70765	15.9669	3.1964	0.89685	0.9999	0.49155
0.6981	17.4447	3.8708	0.9021	0.9999	0.49495
0.6879	18.9727	4.19905	0.90625	0.9999	0.49215
0.6812	20.5393	4.70455	0.9112	0.9999	0.49945
0.67655	22.1443	4.74155	0.91325	0.9999	0.49855
0.6563	23.8004	5.221	0.91825	0.9999	0.48305
0.65915	25.4899	4.9166	0.92015	0.9999	0.4956
0.64435	27.2194	5.25695	0.9232	0.9999	0.48495
0.63645	28.9958	5.3102	0.927	0.9999	0.48445
0.6312	30.8224	5.1958	0.93075	0.9999	0.4893
0.62	32.6746	5.28385	0.9332	0.9999	0.4825
0.61685	34.5888	4.9258	0.9367	0.9999	0.4901
0.6071	36.5305	4.83725	0.94075	0.9999	0.49065
0.59655	38.5068	4.7355	0.9438	0.9999	0.4861
0.588	40.51	4.383	0.9448	0.9999	0.481
0.58675	42.559	4.0159	0.94575	0.9999	0.4848
0.57305	44.6862	3.6749	0.95	0.9999	0.4832
0.5649	46.8391	3.24535	0.9497	0.9999	0.47915
0.5622	49.0199	2.69625	0.94595	0.9999	0.4788
0.5507	51.2558	2.22185	0.9391	0.9999	0.4776
0.54025	53.5414	1.6869	0.91645	0.9999	0.4708
0.52825	55.8883	1.0861	0.86425	0.9999	0.45905
0.53325	58.3799	0.511	0.7741	0.9999	0.46905
0.53695	61.1528	0.362	0.6464	0.9999	0.4724
0.5546	64.5563	-0.15105	0.50235	0.9999	0.4804
0.61445	69.6915	-0.5987	0.4122	0.9999	0.5166
0.74945	82.7323	-0.2232	0.4548	0.9999	0.57475
