alpha = 0.2800	alpha = 0.2800
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.5000	prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 311204423	seed = 329427773
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.7478	0	0.1694	0.8323	0.9999	0.49545
0.7421	1.035	1.1113	0.83895	0.9999	0.5047
0.7344	2.1062	1.7125	0.8425	0.9999	0.4996
0.7196	3.2152	2.9087	0.85155	0.9999	0.4988
0.7129	4.3662	3.41635	0.85505	0.9999	0.4952
0.6977	5.5598	4.64895	0.8663	0.9999	0.49905
0.6889	6.7882	5.07175	0.86945	0.9999	0.4939
0.685	8.0579	5.37645	0.87435	0.9999	0.49915
0.66965	9.372	6.31885	0.88155	0.9999	0.4928
0.656	10.7241	6.71875	0.88845	0.9999	0.4877
0.6482	12.1042	7.1794	0.8956	0.9999	0.49425
0.6429	13.5144	7.14845	0.89995	0.9999	0.49585
0.6314	14.9634	7.61875	0.9061	0.9999	0.4921
0.6225	16.4759	7.8313	0.91225	0.9999	0.4944
0.60965	18.0157	8.1658	0.9179	0.9999	0.48835
0.60475	19.5848	8.0417	0.9221	0.9999	0.4904
0.5985	21.1905	8.15965	0.92525	0.9999	0.48925
0.581	22.8278	8.39135	0.9343	0.9999	0.4842
0.57655	24.4854	8.1128	0.93655	0.9999	0.4847
0.56235	26.1923	8.35925	0.94265	0.9999	0.4787
0.5672	27.9079	7.63045	0.94355	0.9999	0.48765
0.5511	29.6666	7.786	0.94885	0.9999	0.47845
0.54485	31.4349	7.4738	0.95345	0.9999	0.48115
0.538	33.2435	7.2054	0.9551	0.9999	0.47695
0.53515	35.0902	6.7179	0.95755	0.9999	0.4791
0.5285	36.9741	6.29745	0.9612	0.9999	0.47885
0.52345	38.8497	5.8569	0.9629	0.9999	0.4775
0.5162	40.7585	5.4938	0.96215	0.9999	0.4715
0.50965	42.6824	5.0052	0.96375	0.9999	0.46895
0.50585	44.6674	4.4334	0.96405	0.9999	0.4691
0.5008	46.6537	3.864	0.9637	0.9999	0.46975
0.49385	48.6355	3.3684	0.9598	0.9999	0.46485
0.484	50.6493	2.77105	0.951	0.9999	0.4595
0.4825	52.714	2.0732	0.92995	0.9999	0.4595
0.47275	54.8452	1.474	0.88725	0.9999	0.4497
0.46665	57.0306	0.8192	0.8052	0.9999	0.44575
0.46235	59.3945	0.19275	0.6745	0.9999	0.44525
0.46755	62.1154	-0.21365	0.5121	0.9999	0.44825
0.49145	65.7221	-0.9567	0.35085	0.9999	0.46705
0.5517	72.8168	-1.7939	0.2447	0.9999	0.5052
