alpha = 0.4600	alpha = 0.4600
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.8000	prob.endemic = 0.8000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 228148994	seed = 1329056332
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.8991	0	-0.1072	0.6718	0.9999	0.49095
0.8978	1.0264	-0.1073	0.6746	0.9999	0.5049
0.89365	2.0776	-0.1073	0.6775	0.9999	0.50295
0.8949	3.1595	-0.1074	0.6763	0.9999	0.50095
0.889	4.2744	-0.1074	0.68055	0.9999	0.49675
0.8886	5.4169	-0.1075	0.6821	0.9999	0.5054
0.8817	6.5976	-0.1075	0.686	0.9999	0.49815
0.87755	7.8088	-0.1075	0.6898	0.9999	0.5003
0.87515	9.0607	-0.1076	0.6909	0.9999	0.4969
0.87185	10.3451	-0.1077	0.69365	0.9999	0.4952
0.8665	11.6699	-0.1077	0.69885	0.9999	0.50075
0.8659	13.0201	-0.1078	0.6981	0.9999	0.4961
0.85465	14.4251	-0.1078	0.70705	0.9999	0.49685
0.8497	15.8773	-0.1079	0.71025	0.9999	0.49155
0.84935	17.375	-0.1079	0.7114	0.9999	0.49775
0.8398	18.9256	-0.108	0.7173	0.9999	0.4896
0.83755	20.5331	-0.1081	0.7189	0.9999	0.48995
0.82485	22.2068	-0.1081	0.7279	0.9999	0.48735
0.8217	23.959	-0.1082	0.72915	0.9999	0.4827
0.8173	25.7291	-0.1082	0.73325	0.9999	0.4871
0.81475	27.5857	-0.1083	0.73575	0.9999	0.4887
0.80145	29.5213	-0.1084	0.74365	0.9999	0.48155
0.79235	31.5191	-0.1085	0.75045	0.9999	0.4832
0.79065	33.5934	-0.1085	0.7534	0.9999	0.48955
0.77985	35.7709	-0.1086	0.76085	0.9999	0.48855
0.77235	38.014	-0.10865	0.76515	0.9999	0.48655
0.76295	40.3075	-0.1087	0.76855	0.9999	0.4802
0.7555	42.7539	-0.1088	0.7728	0.9999	0.4836
0.7403	45.3114	-0.1035	0.777	0.9999	0.48095
0.7358	47.9472	-0.1088	0.7705	0.9999	0.4825
0.7215	50.7654	-0.1089	0.75615	0.9999	0.47755
0.7028	53.7024	-0.1092	0.72455	0.9999	0.46925
0.698	56.8204	-0.1095	0.66595	0.9999	0.4646
0.69175	60.2544	-0.1098	0.5802	0.9999	0.46265
0.70455	64.112	-0.11015	0.4994	0.9999	0.46705
0.72165	68.6723	-0.11075	0.42735	0.9999	0.4738
0.748	74.5511	-0.11125	0.39045	0.9999	0.48735
0.78815	82.6442	-0.1116	0.38805	0.9999	0.49895
0.84485	95.5904	-0.112	0.425	0.9999	0.51685
0.9149	124.156	-0.11305	0.49255	0.9999	0.5367
