alpha = 0.1700	alpha = 0.1700
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.9000	prob.endemic = 0.9000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 94267738	seed = 1712118570
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.95245	0	0.2511	0.75035	0.9999	0.52115
0.9492	1.025	0.251	0.75075	0.9999	0.4931
0.9477	2.0763	0.251	0.7512	0.9999	0.48965
0.9452	3.1642	0.2509	0.753	0.9999	0.4967
0.94785	4.2734	0.2509	0.7525	0.9999	0.51695
0.9437	5.4167	0.2508	0.75355	0.9999	0.4949
0.93905	6.5796	0.2508	0.75495	0.9999	0.4799
0.937	7.7878	0.2508	0.75715	0.9999	0.4957
0.9396	9.0344	0.2507	0.7559	0.9999	0.49845
0.94235	10.3201	0.2506	0.7551	0.9999	0.51105
0.92935	11.6448	0.2506	0.76115	0.9999	0.4941
0.9276	13.0058	0.2505	0.76145	0.9999	0.48635
0.9302	14.425	0.2505	0.76075	0.9999	0.49705
0.92885	15.8812	0.2504	0.76155	0.9999	0.49685
0.92455	17.393	0.2503	0.76435	0.9999	0.50295
0.92205	18.9653	0.2503	0.7651	0.9999	0.49785
0.9171	20.5971	0.2502	0.76715	0.9999	0.4902
0.91675	22.2899	0.2501	0.76785	0.9999	0.4989
0.91225	24.0548	0.2501	0.7699	0.9999	0.4932
0.90775	25.8778	0.25	0.7734	0.9999	0.5038
0.89965	27.8001	0.2499	0.77525	0.9999	0.48125
0.9017	29.8014	0.2498	0.77585	0.9999	0.5008
0.8949	31.8694	0.2498	0.7788	0.9999	0.4927
0.89085	34.0267	0.2497	0.7807	0.9999	0.492
0.88535	36.2947	0.2496	0.78265	0.9999	0.4884
0.87875	38.682	0.2495	0.78635	0.9999	0.4912
0.87395	41.1698	0.2494	0.78795	0.9999	0.4899
0.86205	43.8649	0.2493	0.79105	0.9999	0.4844
0.8528	46.6402	0.2492	0.79225	0.9999	0.48325
0.84535	49.563	0.2491	0.78525	0.9999	0.4807
0.84305	52.7441	0.2489	0.77095	0.9999	0.48655
0.8407	56.1348	0.2487	0.74045	0.9999	0.487
0.83175	59.9524	0.2485	0.7038	0.9999	0.4801
0.84715	64.2085	0.2482	0.66365	0.9999	0.48665
0.8618	69.2108	0.2479	0.63035	0.9999	0.4894
0.8925	75.3122	0.24765	0.6227	0.9999	0.5182
0.9183	83.3752	0.2473	0.631	0.9999	0.53515
0.94805	94.3727	0.24685	0.65385	0.9999	0.56665
0.97325	111.843	0.2462	0.68325	0.9999	0.5886
0.99115	147.583	0.2449	0.7081	0.9999	0.60885
