alpha = 0.4600	alpha = 0.4600
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.6000	prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1755735257	seed = 120992739
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.7982	0	-0.1072	0.7516	0.9999	0.4948
0.7946	1.0314	-0.1073	0.7542	0.9999	0.49385
0.78595	2.0913	-0.1073	0.7607	0.9999	0.493
0.7804	3.1786	-0.1074	0.7663	0.9999	0.4963
0.77095	4.298	-0.1074	0.77265	0.9999	0.494
0.76645	5.4524	-0.1075	0.77645	0.9999	0.49435
0.76465	6.6402	-0.1075	0.781	0.9999	0.50355
0.75205	7.878	-0.1075	0.7887	0.9999	0.4978
0.73935	9.141	0.63015	0.797	0.9999	0.49215
0.7339	10.4447	1.2232	0.8019	0.9999	0.4932
0.7265	11.784	1.73325	0.8064	0.9999	0.4897
0.72375	13.1728	1.7995	0.80835	0.9999	0.4904
0.7079	14.6002	2.8122	0.82075	0.9999	0.4896
0.70375	16.0735	3.1468	0.8235	0.9999	0.48805
0.6919	17.576	3.631	0.83245	0.9999	0.48995
0.6874	19.1385	3.8711	0.8378	0.9999	0.49235
0.67665	20.7289	4.3018	0.84425	0.9999	0.48845
0.6665	22.3589	4.69395	0.8523	0.9999	0.48965
0.657	24.0434	4.73805	0.8569	0.9999	0.48415
0.644	25.7833	5.01845	0.8676	0.9999	0.48575
0.6439	27.5593	4.7483	0.86895	0.9999	0.4892
0.62955	29.3651	5.00535	0.87505	0.9999	0.47835
0.6198	31.2554	5.15005	0.885	0.9999	0.485
0.61495	33.1642	4.7509	0.88915	0.9999	0.4878
0.6005	35.1153	4.85055	0.8942	0.9999	0.47785
0.5955	37.1085	4.5619	0.89915	0.9999	0.48035
0.58355	39.159	4.37095	0.90425	0.9999	0.4776
0.57695	41.2171	3.9491	0.9077	0.9999	0.47695
0.5642	43.3653	3.67865	0.912	0.9999	0.4743
0.5591	45.5731	3.1223	0.9129	0.9999	0.4769
0.5479	47.8097	2.70255	0.9051	0.9999	0.46525
0.53955	50.1153	2.1288	0.89235	0.9999	0.46245
0.53045	52.4249	1.51115	0.86355	0.9999	0.4606
0.52085	54.8325	0.9477	0.8097	0.9999	0.4551
0.518	57.371	0.2959	0.71185	0.9999	0.45755
0.515	60.0645	-0.1098	0.5808	0.9999	0.45025
0.51635	63.1869	-0.4559	0.4408	0.9999	0.4541
0.53815	67.1153	-1.1598	0.3148	0.9999	0.46735
0.565	72.9717	-2.05405	0.2311	0.9999	0.47525
0.6476	85.8756	-2.319	0.23565	0.9999	0.5029
