alpha = 0.2200	alpha = 0.2200
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.6000	prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 247718159	seed = 341245792
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.80625	0	0.1828	0.8153	0.9999	0.50855
0.79615	1.0288	0.1827	0.8204	0.9999	0.5044
0.7948	2.0863	0.1827	0.8201	0.9999	0.50005
0.7807	3.1713	0.1826	0.82825	0.9999	0.49955
0.775	4.2893	0.1826	0.83065	0.9999	0.4955
0.76385	5.4428	0.1826	0.83655	0.9999	0.4935
0.7621	6.6265	0.1825	0.83965	0.9999	0.50095
0.7535	7.8494	0.1825	0.84245	0.9999	0.4935
0.743	9.1136	0.5556	0.8485	0.9999	0.49145
0.73825	10.4174	1.1945	0.85225	0.9999	0.4953
0.7317	11.7532	1.8431	0.857	0.9999	0.4992
0.7175	13.126	2.42035	0.8613	0.9999	0.4854
0.71695	14.5269	2.70875	0.86475	0.9999	0.49605
0.70935	15.9875	3.1506	0.86805	0.9999	0.49225
0.70075	17.4708	3.50525	0.87305	0.9999	0.4932
0.68875	19.0113	4.1416	0.88085	0.9999	0.494
0.6813	20.5896	4.2457	0.8833	0.9999	0.49
0.66665	22.2155	4.84865	0.89055	0.9999	0.48685
0.6635	23.8882	4.69805	0.89335	0.9999	0.48985
0.6508	25.6049	5.0547	0.8989	0.9999	0.48645
0.63695	27.3564	5.4149	0.9046	0.9999	0.47955
0.6325	29.1554	5.339	0.91025	0.9999	0.4876
0.6232	30.972	5.36585	0.9142	0.9999	0.48415
0.61345	32.8397	5.2001	0.91815	0.9999	0.4833
0.60645	34.756	5.0837	0.9228	0.9999	0.4853
0.60295	36.722	4.71345	0.9248	0.9999	0.4859
0.59425	38.7359	4.525	0.9259	0.9999	0.48
0.58325	40.7719	4.32125	0.93155	0.9999	0.48105
0.57435	42.8635	3.88055	0.9341	0.9999	0.47735
0.56905	45.0172	3.47685	0.93475	0.9999	0.48035
0.55205	47.1839	3.12925	0.9367	0.9999	0.47155
0.549	49.4008	2.5518	0.9298	0.9999	0.4714
0.53685	51.6555	2.0446	0.9173	0.9999	0.4669
0.53355	53.9935	1.39995	0.88205	0.9999	0.46575
0.5248	56.3705	0.8311	0.81675	0.9999	0.45945
0.5263	58.9641	0.20815	0.708	0.9999	0.46375
0.52185	61.8684	0.1166	0.5637	0.9999	0.45845
0.5537	65.4417	-0.50815	0.42695	0.9999	0.48
0.59995	70.8034	-1.0928	0.33185	0.9999	0.5091
0.7044	83.3817	-0.9613	0.3528	0.9999	0.5384
