alpha = 0.1000	alpha = 0.1000
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.7000	prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 183021572	seed = 1583935719
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.84975	0	0.3648	0.8321	0.9999	0.4927
0.84695	1.0254	0.3648	0.8352	0.9999	0.5057
0.84375	2.0722	0.3647	0.83655	0.9999	0.50525
0.8405	3.1532	0.3647	0.83735	0.9999	0.5001
0.83425	4.2636	0.3646	0.8398	0.9999	0.4979
0.82755	5.4019	0.3646	0.84345	0.9999	0.5003
0.8209	6.5713	0.3646	0.8461	0.9999	0.49785
0.81705	7.7761	0.3645	0.84905	0.9999	0.5054
0.8097	9.0286	0.3645	0.85115	0.9999	0.49875
0.80675	10.2963	0.3644	0.852	0.9999	0.4931
0.8015	11.6167	0.3644	0.85445	0.9999	0.4958
0.7951	12.9747	0.3643	0.8578	0.9999	0.49755
0.78545	14.3819	0.3643	0.8606	0.9999	0.4879
0.7866	15.8189	0.3642	0.86245	0.9999	0.50145
0.774	17.3048	0.3642	0.8658	0.9999	0.488
0.769	18.8152	0.3641	0.8695	0.9999	0.49615
0.7628	20.3807	0.3641	0.87205	0.9999	0.4956
0.7541	21.9801	0.364	0.8762	0.9999	0.4955
0.7433	23.6589	0.80045	0.88115	0.9999	0.4953
0.7391	25.3799	1.0029	0.88235	0.9999	0.4936
0.73105	27.1508	1.3871	0.88545	0.9999	0.48985
0.724	28.9686	1.80805	0.89055	0.9999	0.49875
0.7082	30.8404	2.1702	0.89495	0.9999	0.48835
0.70955	32.7765	2.1437	0.896	0.9999	0.49735
0.7001	34.7525	2.42295	0.9001	0.9999	0.49605
0.6911	36.8211	2.4918	0.9021	0.9999	0.4902
0.67365	38.9036	2.61065	0.9081	0.9999	0.485
0.6668	41.0777	2.6305	0.91105	0.9999	0.4871
0.6544	43.311	2.5303	0.91405	0.9999	0.4819
0.64205	45.5916	2.32535	0.9153	0.9999	0.4753
0.6349	47.9556	2.02375	0.91565	0.9999	0.4817
0.62895	50.381	1.6065	0.9068	0.9999	0.47555
0.6147	52.9025	1.2154	0.88615	0.9999	0.4731
0.60355	55.4996	0.77245	0.84435	0.9999	0.46975
0.61015	58.3013	0.3625	0.7642	0.9999	0.47365
0.61125	61.3957	0.3621	0.6585	0.9999	0.4771
0.6448	65.2223	0.29355	0.56035	0.9999	0.4927
0.6893	70.4454	0.00125	0.4918	0.9999	0.51045
0.77275	79.2778	0.35925	0.5032	0.9999	0.54555
0.88885	101.437	0.3597	0.6088	0.9999	0.5914
