alpha = 0.3600	alpha = 0.3600
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.4000	prob.endemic = 0.4000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1794413769	seed = 2113011833
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.70295	0	4.4256	0.84835	0.9999	0.50205
0.67995	1.0581	6.39765	0.8657	0.9999	0.50325
0.65735	2.1726	7.75855	0.8774	0.9999	0.4927
0.65445	3.3375	8.0352	0.88375	0.9999	0.503
0.6307	4.5513	9.4597	0.8975	0.9999	0.4932
0.615	5.8155	10.1271	0.909	0.9999	0.49395
0.6063	7.117	10.2144	0.9142	0.9999	0.4922
0.58645	8.4665	11.2152	0.92455	0.9999	0.48525
0.5781	9.8555	11.6005	0.93095	0.9999	0.48665
0.56735	11.2826	11.5712	0.9389	0.9999	0.48645
0.56025	12.7139	11.7008	0.94325	0.9999	0.4862
0.5487	14.1955	11.7451	0.95045	0.9999	0.4836
0.5435	15.7055	11.5275	0.95385	0.9999	0.48315
0.5384	17.235	11.3281	0.9589	0.9999	0.48575
0.53105	18.7899	11.1418	0.9617	0.9999	0.48235
0.52325	20.3637	11.1086	0.9663	0.9999	0.4811
0.52035	21.9476	10.6324	0.9695	0.9999	0.483
0.51425	23.5738	10.4438	0.9728	0.9999	0.4814
0.5036	25.1927	10.4881	0.9742	0.9999	0.47265
0.5064	26.8541	9.72435	0.97825	0.9999	0.48115
0.49895	28.5058	9.48495	0.97895	0.9999	0.475
0.4952	30.1612	8.99025	0.98175	0.9999	0.4759
0.4927	31.856	8.50325	0.98205	0.9999	0.4746
0.4859	33.5626	8.2196	0.9833	0.9999	0.4697
0.48325	35.2988	7.65505	0.98595	0.9999	0.4706
0.47925	37.0241	7.33725	0.9845	0.9999	0.4672
0.4753	38.7482	6.66445	0.9849	0.9999	0.4639
0.4698	40.5023	6.37695	0.98445	0.9999	0.4592
0.4694	42.2712	5.77945	0.98355	0.9999	0.46085
0.46725	44.0619	5.1372	0.9837	0.9999	0.4605
0.46055	45.8631	4.5372	0.9824	0.9999	0.4551
0.45825	47.6901	4.03065	0.97765	0.9999	0.45185
0.45455	49.499	3.4092	0.9715	0.9999	0.44925
0.4514	51.3579	2.7574	0.96085	0.9999	0.44695
0.4423	53.2374	2.1492	0.9384	0.9999	0.4389
0.4343	55.1536	1.47995	0.89135	0.9999	0.43115
0.422	57.1459	0.8752	0.80655	0.9999	0.4193
0.4146	59.3016	0.2489	0.67355	0.9999	0.41205
0.41975	61.9578	-0.35535	0.4924	0.9999	0.4171
0.4478	66.2982	-1.3262	0.299	0.9999	0.4423
