alpha = 0.1000	alpha = 0.1000
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.8000	prob.endemic = 0.8000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 779321527	seed = 742613568
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.8982	0	0.3648	0.8094	0.9999	0.48745
0.9004	1.0258	0.3648	0.8092	0.9999	0.4973
0.8964	2.0749	0.3647	0.8113	0.9999	0.50075
0.8873	3.155	0.3647	0.81595	0.9999	0.50495
0.8904	4.2617	0.3646	0.8139	0.9999	0.4989
0.8832	5.4055	0.3646	0.8167	0.9999	0.4942
0.88535	6.5726	0.3646	0.8163	0.9999	0.50055
0.88425	7.7762	0.3645	0.81765	0.9999	0.50705
0.87395	9.0116	0.3645	0.82075	0.9999	0.49065
0.8714	10.2742	0.3644	0.82285	0.9999	0.50025
0.8693	11.5968	0.3643	0.8236	0.9999	0.49785
0.8642	12.9476	0.3643	0.82565	0.9999	0.4965
0.85855	14.3524	0.3643	0.827	0.9999	0.48675
0.85465	15.7948	0.3642	0.83015	0.9999	0.49795
0.8501	17.2897	0.3641	0.8321	0.9999	0.4974
0.85085	18.8278	0.3641	0.8332	0.9999	0.5084
0.8406	20.4251	0.364	0.8363	0.9999	0.49445
0.83235	22.0577	0.364	0.83985	0.9999	0.4935
0.82755	23.7586	0.3639	0.84275	0.9999	0.4989
0.8203	25.53	0.3638	0.845	0.9999	0.49355
0.81075	27.3453	0.3637	0.8485	0.9999	0.48835
0.80815	29.1968	0.3637	0.8506	0.9999	0.49525
0.80295	31.1638	0.3636	0.8525	0.9999	0.49325
0.79625	33.1902	0.3636	0.8556	0.9999	0.49335
0.78845	35.2883	0.3635	0.85945	0.9999	0.4973
0.7735	37.4618	0.3634	0.86475	0.9999	0.4895
0.7643	39.77	0.36335	0.86715	0.9999	0.4868
0.75305	42.1198	0.3633	0.8699	0.9999	0.4785
0.74735	44.5886	0.3633	0.87145	0.9999	0.48105
0.73865	47.1467	0.4509	0.87165	0.9999	0.488
0.7292	49.7769	0.39385	0.86535	0.9999	0.4823
0.7179	52.5598	0.36295	0.8457	0.9999	0.47345
0.70935	55.4827	0.3627	0.80975	0.9999	0.47395
0.71065	58.6422	0.3624	0.7542	0.9999	0.4777
0.724	62.2001	0.3621	0.6804	0.9999	0.4834
0.74885	66.4991	0.3617	0.61315	0.9999	0.5045
0.7925	72.1247	0.3613	0.58305	0.9999	0.521
0.8471	80.3502	0.3609	0.59165	0.9999	0.53555
0.91065	93.8171	0.3604	0.6423	0.9999	0.5844
0.9677	123.5	0.35945	0.7118	0.9999	0.62425
