alpha = 0.1300	alpha = 0.1300
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.8000	prob.endemic = 0.8000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1091093051	seed = 1064150370
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.8943	0	0.3123	0.7964	0.9999	0.4845
0.8948	1.0253	0.3122	0.7969	0.9999	0.49285
0.8931	2.0737	0.3122	0.79815	0.9999	0.4965
0.8942	3.1596	0.3122	0.79775	0.9999	0.49915
0.88845	4.2661	0.3121	0.8004	0.9999	0.49695
0.88285	5.4042	0.3121	0.80245	0.9999	0.4907
0.88135	6.5774	0.312	0.80425	0.9999	0.49865
0.8763	7.7782	0.312	0.8064	0.9999	0.49605
0.8772	9.0097	0.3119	0.80695	0.9999	0.50555
0.87305	10.2743	0.3118	0.8085	0.9999	0.5022
0.87155	11.5943	0.3118	0.80905	0.9999	0.49965
0.8683	12.9558	0.3118	0.8111	0.9999	0.50235
0.8638	14.3526	0.3117	0.81245	0.9999	0.49675
0.8541	15.795	0.3116	0.81685	0.9999	0.49375
0.85035	17.2881	0.3116	0.81885	0.9999	0.49345
0.8421	18.8304	0.3115	0.82265	0.9999	0.493
0.84195	20.4182	0.3115	0.8242	0.9999	0.50265
0.82875	22.0648	0.3114	0.82895	0.9999	0.49315
0.82235	23.7723	0.3113	0.8297	0.9999	0.4781
0.82105	25.5476	0.3113	0.83275	0.9999	0.494
0.80565	27.3524	0.3112	0.83905	0.9999	0.48675
0.80785	29.2379	0.3112	0.83905	0.9999	0.4924
0.7943	31.2182	0.3111	0.8443	0.9999	0.4843
0.7896	33.2608	0.311	0.8484	0.9999	0.49835
0.78545	35.3786	0.3109	0.84945	0.9999	0.49435
0.7756	37.5902	0.3109	0.85215	0.9999	0.4856
0.7645	39.877	0.3108	0.8581	0.9999	0.4921
0.76115	42.234	0.3108	0.85855	0.9999	0.4907
0.7483	44.6926	0.31075	0.8618	0.9999	0.48895
0.7434	47.259	0.3107	0.85905	0.9999	0.48835
0.7282	49.9353	0.4072	0.85515	0.9999	0.48805
0.7161	52.7514	0.3104	0.83475	0.9999	0.47735
0.70615	55.7107	0.3101	0.79265	0.9999	0.472
0.70885	58.9185	0.3098	0.7297	0.9999	0.48325
0.7157	62.4978	0.3095	0.65315	0.9999	0.48365
0.7381	66.8165	0.3091	0.58705	0.9999	0.49365
0.7831	72.5657	0.3086	0.5535	0.9999	0.5172
0.83905	80.6242	0.3083	0.56215	0.9999	0.53585
0.9054	94.0767	0.3079	0.61675	0.9999	0.5855
0.9652	123.741	0.3069	0.69135	0.9999	0.6201
