alpha = 0.4600	alpha = 0.4600
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.5000	prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1402022157	seed = 696130606
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.7473	0	-0.05205	0.79225	0.9999	0.4962
0.73755	1.0357	0.78525	0.799	0.9999	0.4944
0.73045	2.1164	1.91865	0.8073	0.9999	0.4993
0.7212	3.228	2.52995	0.81475	0.9999	0.50055
0.7146	4.3746	3.18635	0.81985	0.9999	0.50015
0.70485	5.5656	3.871	0.82725	0.9999	0.4972
0.6951	6.794	4.48905	0.83665	0.9999	0.5021
0.6828	8.0602	5.09585	0.843	0.9999	0.4949
0.6654	9.3662	6.31365	0.85385	0.9999	0.4878
0.66075	10.7172	6.2478	0.85605	0.9999	0.486
0.6493	12.1006	6.9158	0.8672	0.9999	0.4896
0.6416	13.531	6.96045	0.87475	0.9999	0.4923
0.63085	14.9898	7.5359	0.88175	0.9999	0.4892
0.6222	16.5028	7.57965	0.88845	0.9999	0.49005
0.6166	18.0595	7.6953	0.89515	0.9999	0.49415
0.60395	19.6359	7.87345	0.9017	0.9999	0.48805
0.5894	21.2448	8.20735	0.91185	0.9999	0.4853
0.5805	22.8872	8.26125	0.9173	0.9999	0.4838
0.5783	24.5605	7.8052	0.9202	0.9999	0.48625
0.5668	26.2659	7.95755	0.92565	0.9999	0.4814
0.56095	28.0088	7.5785	0.9309	0.9999	0.48255
0.54975	29.7596	7.57645	0.93675	0.9999	0.4786
0.54845	31.5718	7.01005	0.9404	0.9999	0.4837
0.5445	33.3937	6.8346	0.9418	0.9999	0.48255
0.52775	35.2402	6.59785	0.9491	0.9999	0.47445
0.5193	37.1216	6.2737	0.95085	0.9999	0.4688
0.5179	39.0434	5.739	0.9519	0.9999	0.47105
0.5131	40.9809	5.32075	0.95265	0.9999	0.47075
0.50795	42.9512	4.7587	0.9542	0.9999	0.4709
0.50185	44.9103	4.19675	0.9523	0.9999	0.46585
0.4921	46.9157	3.71565	0.9515	0.9999	0.4619
0.49145	48.9707	2.96475	0.94545	0.9999	0.4633
0.483	51.0362	2.43415	0.92925	0.9999	0.45775
0.47055	53.1457	1.7795	0.8976	0.9999	0.4481
0.46605	55.3249	1.1104	0.8337	0.9999	0.4464
0.464	57.5752	0.47695	0.73185	0.9999	0.44415
0.45525	60.0694	-0.1098	0.5869	0.9999	0.4346
0.4618	63.0059	-0.65315	0.418	0.9999	0.4413
0.4768	66.9876	-1.54195	0.2677	0.9999	0.45165
0.52695	74.6014	-2.71975	0.17455	0.9999	0.4821
