alpha = 0.1000	alpha = 0.1000
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.5000	prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1000746294	seed = 121084652
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.7499	0	0.4725	0.87965	0.9999	0.49945
0.7381	1.0328	1.50175	0.88515	0.9999	0.5016
0.72535	2.0967	2.6603	0.89005	0.9999	0.49485
0.71455	3.2115	3.295	0.8942	0.9999	0.4931
0.70385	4.3586	4.0725	0.89875	0.9999	0.4906
0.7001	5.5472	4.72595	0.903	0.9999	0.5002
0.69575	6.7792	4.83065	0.90535	0.9999	0.5015
0.68005	8.0361	5.9649	0.9112	0.9999	0.4957
0.6693	9.3425	6.46985	0.9155	0.9999	0.49275
0.663	10.6764	6.77395	0.91895	0.9999	0.4952
0.6468	12.0489	7.6126	0.92615	0.9999	0.49375
0.63875	13.4597	7.8862	0.9291	0.9999	0.4912
0.63175	14.913	7.93615	0.93245	0.9999	0.4923
0.6229	16.3881	8.23445	0.93575	0.9999	0.4889
0.6167	17.9055	8.09975	0.93935	0.9999	0.49245
0.5997	19.4482	8.69035	0.9453	0.9999	0.4871
0.6035	21.0426	8.15915	0.9463	0.9999	0.4954
0.5895	22.6681	8.27365	0.9503	0.9999	0.48805
0.57975	24.331	8.3658	0.95445	0.9999	0.4877
0.5801	26.0113	7.7378	0.95595	0.9999	0.49335
0.5656	27.7369	7.9375	0.95905	0.9999	0.48365
0.558	29.4706	7.8723	0.96165	0.9999	0.4819
0.55635	31.2282	7.4299	0.9642	0.9999	0.48785
0.54765	33.0375	7.1205	0.9671	0.9999	0.4852
0.53865	34.8562	7.0256	0.96925	0.9999	0.47995
0.53395	36.6891	6.48035	0.9719	0.9999	0.48295
0.53045	38.5534	6.11105	0.971	0.9999	0.47855
0.52085	40.4409	5.84365	0.9739	0.9999	0.47585
0.5135	42.3472	5.2886	0.97545	0.9999	0.4736
0.5138	44.2882	4.7155	0.97515	0.9999	0.47605
0.5072	46.2313	4.18195	0.9751	0.9999	0.47245
0.5016	48.1896	3.6887	0.97325	0.9999	0.46875
0.4934	50.2074	3.09175	0.9692	0.9999	0.46415
0.4882	52.2478	2.4743	0.95925	0.9999	0.46175
0.48585	54.3197	1.81395	0.9332	0.9999	0.46275
0.47745	56.4269	1.1998	0.8783	0.9999	0.457
0.47365	58.659	0.6159	0.77575	0.9999	0.4553
0.4761	61.1418	0.27565	0.63035	0.9999	0.4558
0.5066	64.4673	-0.3691	0.46425	0.9999	0.4819
0.5841	70.8035	-0.93405	0.35315	0.9999	0.53145
