alpha = 0.2800	alpha = 0.2800
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.9000	prob.endemic = 0.9000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1638528007	seed = 615970336
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.9478	0	0.1074	0.70555	0.9999	0.50825
0.9457	1.0263	0.1074	0.70625	0.9999	0.49595
0.947	2.0831	0.1073	0.7059	0.9999	0.5075
0.9475	3.1652	0.1073	0.7056	0.9999	0.5028
0.94245	4.2769	0.1072	0.7075	0.9999	0.4895
0.94175	5.4248	0.1072	0.709	0.9999	0.50005
0.94295	6.5975	0.1072	0.7088	0.9999	0.5083
0.9403	7.8101	0.1071	0.7097	0.9999	0.50025
0.93395	9.0493	0.107	0.7122	0.9999	0.47675
0.9376	10.3322	0.107	0.71095	0.9999	0.4939
0.92905	11.6512	0.1069	0.7161	0.9999	0.4876
0.93085	13.015	0.1069	0.71535	0.9999	0.4962
0.92895	14.4278	0.1068	0.7164	0.9999	0.49315
0.92545	15.8932	0.1068	0.71845	0.9999	0.49505
0.9234	17.4045	0.1067	0.7209	0.9999	0.50375
0.92095	18.9612	0.1066	0.72265	0.9999	0.51045
0.91715	20.579	0.1066	0.72395	0.9999	0.4966
0.9097	22.2699	0.1065	0.72735	0.9999	0.48225
0.9122	24.0419	0.1064	0.72705	0.9999	0.4947
0.90515	25.8684	0.10635	0.73	0.9999	0.48535
0.90205	27.7918	0.1063	0.73285	0.9999	0.49455
0.89195	29.777	0.1062	0.73835	0.9999	0.48745
0.89265	31.8758	0.1061	0.7382	0.9999	0.49305
0.88795	34.101	0.106	0.74085	0.9999	0.4923
0.8823	36.4013	0.1059	0.7445	0.9999	0.49265
0.87805	38.7907	0.10585	0.7461	0.9999	0.4885
0.86875	41.3395	0.10575	0.7506	0.9999	0.4875
0.86025	43.9767	0.1056	0.75235	0.9999	0.48105
0.85655	46.79	0.10555	0.75035	0.9999	0.4837
0.84825	49.7574	0.1054	0.7457	0.9999	0.48875
0.8384	52.9504	0.1053	0.729	0.9999	0.47005
0.83295	56.48	0.1051	0.6976	0.9999	0.4748
0.8325	60.2461	0.1048	0.6555	0.9999	0.4771
0.84585	64.5238	0.1046	0.61405	0.9999	0.4846
0.85635	69.53	0.1043	0.5783	0.9999	0.4908
0.8816	75.7222	0.10395	0.5664	0.9999	0.5058
0.90715	83.6097	0.1036	0.57095	0.9999	0.5232
0.9361	94.5179	0.1032	0.59365	0.9999	0.5341
0.96315	111.427	0.10255	0.6221	0.9999	0.55475
0.98735	146.512	0.1013	0.65115	0.9999	0.60475
