alpha = 0.6000	alpha = 0.6000
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.9000	prob.endemic = 0.9000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1969408878	seed = 272390419
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.9464	0	-0.2891	0.5761	0.9999	0.4951
0.94965	1.026	-0.2892	0.57415	0.9999	0.5094
0.9489	2.0744	-0.2892	0.5746	0.9999	0.50865
0.9476	3.1557	-0.2893	0.5748	0.9999	0.49215
0.94815	4.2701	-0.2893	0.5758	0.9999	0.5107
0.9417	5.4118	-0.2893	0.58105	0.9999	0.50445
0.9419	6.5824	-0.2894	0.58105	0.9999	0.5083
0.9415	7.7946	-0.2894	0.5811	0.9999	0.50405
0.9373	9.0451	-0.2895	0.5848	0.9999	0.5032
0.93725	10.3306	-0.2896	0.5836	0.9999	0.49435
0.9339	11.6583	-0.2896	0.58685	0.9999	0.4949
0.9313	13.0229	-0.2896	0.58885	0.9999	0.48855
0.9299	14.4494	-0.2897	0.5908	0.9999	0.4945
0.92325	15.9274	-0.2898	0.5961	0.9999	0.4905
0.92575	17.4518	-0.2899	0.59605	0.9999	0.50865
0.91965	19.0435	-0.2899	0.5993	0.9999	0.4897
0.91915	20.6975	-0.29	0.59955	0.9999	0.4905
0.9135	22.394	-0.29	0.60795	0.9999	0.5138
0.9097	24.1408	-0.2901	0.6082	0.9999	0.4931
0.9066	25.9816	-0.2902	0.61025	0.9999	0.4871
0.8974	27.8918	-0.2903	0.6171	0.9999	0.48125
0.89785	29.91	-0.2903	0.6176	0.9999	0.4907
0.8923	32.0338	-0.2904	0.62135	0.9999	0.48645
0.8923	34.2489	-0.2905	0.6208	0.9999	0.4832
0.881	36.5506	-0.2906	0.63125	0.9999	0.4882
0.8703	39.0015	-0.2907	0.6395	0.9999	0.4879
0.86985	41.5702	-0.2908	0.6378	0.9999	0.487
0.8563	44.2565	-0.2909	0.6432	0.9999	0.47705
0.84955	47.1528	-0.291	0.64005	0.9999	0.4732
0.84125	50.235	-0.2912	0.63245	0.9999	0.47665
0.83305	53.5077	-0.2913	0.6067	0.9999	0.469
0.83125	56.996	-0.2915	0.5689	0.9999	0.46315
0.83005	60.8768	-0.2917	0.5254	0.9999	0.466
0.8346	65.2638	-0.292	0.4771	0.9999	0.46745
0.8416	70.4537	-0.2923	0.44155	0.9999	0.46675
0.85565	76.6605	-0.2926	0.42095	0.9999	0.47235
0.8748	84.5519	-0.293	0.4188	0.9999	0.4875
0.89865	95.3177	-0.2935	0.43155	0.9999	0.4889
0.93095	111.675	-0.2941	0.45645	0.9999	0.51255
0.96195	146.076	-0.2954	0.48685	0.9999	0.50105
