alpha = 0.1700	alpha = 0.1700
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.3000	prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1246978813	seed = 1011639707
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.65105	0	8.9096	0.9139	0.9999	0.5022
0.593	1.1513	12.6792	0.94125	0.9999	0.49035
0.5608	2.378	14.501	0.9577	0.9999	0.4868
0.5476	3.6766	14.8206	0.9655	0.9999	0.48795
0.53695	5.0045	14.8522	0.97205	0.9999	0.4894
0.52105	6.3585	15.496	0.9782	0.9999	0.48345
0.5179	7.7391	15.0507	0.98145	0.9999	0.48635
0.508	9.1422	15.0099	0.9853	0.9999	0.483
0.4988	10.5592	15.1595	0.9875	0.9999	0.478
0.4914	11.9917	15.0734	0.98975	0.9999	0.47445
0.4882	13.4523	14.736	0.991	0.9999	0.47375
0.49105	14.9075	14.218	0.9923	0.9999	0.4789
0.48515	16.39	13.9667	0.99385	0.9999	0.4754
0.4804	17.8714	13.689	0.9953	0.9999	0.47345
0.4822	19.3576	13.0909	0.9956	0.9999	0.476
0.4719	20.8531	13.0604	0.99625	0.9999	0.4667
0.4768	22.3595	12.3043	0.99675	0.9999	0.4726
0.47405	23.8509	11.8129	0.99695	0.9999	0.4706
0.47145	25.377	11.5296	0.9974	0.9999	0.46865
0.46635	26.9029	11.1922	0.99765	0.9999	0.4641
0.46355	28.4306	10.8141	0.99765	0.9999	0.4613
0.46535	29.9633	10.2345	0.99775	0.9999	0.4637
0.4586	31.4919	9.95215	0.998	0.9999	0.45725
0.45665	33.0298	9.5477	0.9979	0.9999	0.4556
0.45965	34.601	8.7247	0.99745	0.9999	0.4582
0.4604	36.1676	8.2658	0.99735	0.9999	0.45935
0.45685	37.7198	7.6831	0.9976	0.9999	0.4563
0.4491	39.295	7.33425	0.9976	0.9999	0.449
0.44735	40.8782	6.7879	0.9973	0.9999	0.447
0.44865	42.466	6.255	0.99655	0.9999	0.44825
0.44745	44.0705	5.6331	0.99555	0.9999	0.44685
0.43825	45.6852	5.3039	0.9949	0.9999	0.4379
0.4355	47.3239	4.70375	0.99375	0.9999	0.4353
0.4263	48.9823	4.21705	0.9915	0.9999	0.42615
0.4197	50.6967	3.54605	0.98815	0.49995	0.41965
0.40915	52.3967	2.9981	0.9804	0	0.40915
0.4	54.1672	2.3825	0.96225	0.49995	0.39995
0.3843	56.0136	1.7506	0.9191	0.49995	0.38425
0.3661	58.0183	1.0532	0.8305	0.49995	0.366
0.3452	60.6213	0.2485	0.64805	0.9999	0.34505
