alpha = 0.6000	alpha = 0.6000
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.7000	prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 2059373035	seed = 251228331
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.85135	0	-0.2891	0.6644	0.9999	0.5009
0.84545	1.0281	-0.2892	0.67025	0.9999	0.50355
0.8422	2.0861	-0.2892	0.67135	0.9999	0.49595
0.83565	3.1718	-0.2893	0.676	0.9999	0.491
0.83165	4.2856	-0.2893	0.68055	0.9999	0.4952
0.82585	5.4285	-0.2893	0.68475	0.9999	0.49225
0.82125	6.6036	-0.2894	0.69165	0.9999	0.50075
0.8194	7.8299	-0.2894	0.69315	0.9999	0.49815
0.80965	9.0895	-0.2895	0.7007	0.9999	0.49545
0.8037	10.3757	-0.2895	0.70595	0.9999	0.49405
0.79445	11.721	-0.2896	0.7123	0.9999	0.48925
0.79475	13.092	-0.2896	0.71695	0.9999	0.50095
0.78985	14.5098	-0.2897	0.72045	0.9999	0.50055
0.7821	15.9735	-0.2897	0.72425	0.9999	0.49225
0.7687	17.4749	-0.2898	0.7329	0.9999	0.4818
0.7639	19.0268	-0.2898	0.7425	0.9999	0.4965
0.762	20.6305	-0.2899	0.7426	0.9999	0.49245
0.7489	22.3082	-0.2899	0.7531	0.9999	0.4919
0.7361	24.0219	0.30835	0.7616	0.9999	0.48295
0.72765	25.8016	0.8812	0.76885	0.9999	0.48315
0.7201	27.6289	1.2307	0.7757	0.9999	0.48475
0.70985	29.5183	1.7184	0.7852	0.9999	0.4865
0.70615	31.4624	1.73735	0.788	0.9999	0.48685
0.69105	33.4765	2.1056	0.7987	0.9999	0.4827
0.67965	35.5349	2.1997	0.80475	0.9999	0.47555
0.6761	37.6843	2.1603	0.80735	0.9999	0.47965
0.6601	39.8757	2.20085	0.81795	0.9999	0.47595
0.6496	42.1753	2.22465	0.82325	0.9999	0.4735
0.6447	44.5234	1.8148	0.82205	0.9999	0.47555
0.6337	46.9391	1.54685	0.8216	0.9999	0.47595
0.62475	49.4427	1.14225	0.80715	0.9999	0.4742
0.6056	52.0669	0.77485	0.78135	0.9999	0.4652
0.59315	54.7758	0.2943	0.7247	0.9999	0.45915
0.59125	57.7052	-0.2912	0.6316	0.9999	0.45625
0.58335	60.8599	-0.2917	0.5139	0.9999	0.45515
0.5887	64.4903	-0.45895	0.393	0.9999	0.4562
0.60885	68.8607	-1.109	0.30015	0.9999	0.46445
0.6275	74.5798	-1.8191	0.24265	0.9999	0.47165
0.6764	83.6671	-2.01515	0.24115	0.9999	0.48195
0.765	103.782	-0.2967	0.29775	0.9999	0.5034
