alpha = 0.1000	alpha = 0.1000
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.3000	prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1818471016	seed = 1293326283
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.6454	0	9.4806	0.92725	0.9999	0.49665
0.5924	1.1629	12.8811	0.9528	0.9999	0.49665
0.5581	2.4056	14.7791	0.965	0.9999	0.4862
0.54865	3.6946	14.9236	0.9714	0.9999	0.491
0.53215	5.0251	15.2261	0.9774	0.9999	0.48685
0.51525	6.3935	15.8673	0.9822	0.9999	0.47875
0.5113	7.7619	15.4826	0.98525	0.9999	0.482
0.5076	9.1592	15.2518	0.98745	0.9999	0.4827
0.4986	10.5804	15.1528	0.99	0.9999	0.479
0.49325	12.0235	15.0923	0.9914	0.9999	0.47665
0.49395	13.4836	14.6997	0.99245	0.9999	0.47955
0.4892	14.9436	14.397	0.9936	0.9999	0.47675
0.48675	16.4158	13.8768	0.99425	0.9999	0.47575
0.48875	17.8991	13.296	0.99545	0.9999	0.4805
0.4792	19.3855	13.4552	0.9957	0.9999	0.47175
0.4758	20.8953	12.9139	0.9968	0.9999	0.47075
0.47505	22.3852	12.5614	0.9971	0.9999	0.47035
0.4731	23.8845	12.0601	0.9974	0.9999	0.4692
0.47105	25.4168	11.6185	0.9974	0.9999	0.46725
0.46985	26.941	11.2075	0.99775	0.9999	0.46695
0.467	28.467	10.7133	0.99795	0.9999	0.4644
0.46305	29.9915	10.3684	0.99805	0.9999	0.461
0.46735	31.5216	9.7705	0.9978	0.9999	0.46505
0.4618	33.0749	9.29885	0.9984	0.9999	0.4607
0.4578	34.6195	8.8654	0.9983	0.9999	0.4569
0.4576	36.1689	8.4382	0.9982	0.9999	0.4567
0.4565	37.7268	7.81845	0.99825	0.9999	0.45635
0.45325	39.2911	7.45805	0.9978	0.9999	0.4524
0.44805	40.8757	6.9046	0.99785	0.9999	0.44755
0.44575	42.4528	6.43905	0.9973	0.9999	0.4453
0.4465	44.0528	5.84475	0.99705	0.9999	0.4462
0.4407	45.6553	5.3419	0.9962	0.9999	0.44055
0.43465	47.2894	4.80015	0.9957	0.9999	0.43435
0.4304	48.9312	4.2786	0.99385	0.9999	0.4301
0.41795	50.6131	3.7883	0.99115	0.49995	0.4179
0.41395	52.3344	3.1189	0.9852	0.49995	0.4139
0.39605	54.0875	2.5399	0.97055	0.49995	0.39595
0.3881	55.9068	1.86235	0.93675	0.9999	0.3879
0.36295	57.8894	1.22805	0.85925	0.9999	0.36265
0.3477	60.4204	0.3622	0.69085	0.49995	0.34765
