alpha = 0.2800	alpha = 0.2800
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.2000	prob.endemic = 0.2000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1970251296	seed = 1010797289
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.6039	0	11.9502	0.9276	0.9999	0.5017
0.5035	1.2269	17.8366	0.98025	0.9999	0.4751
0.48855	2.5031	18.1279	0.9899	0.9999	0.47455
0.4799	3.8136	18.2412	0.9924	0.9999	0.4696
0.47285	5.1325	17.9149	0.99565	0.9999	0.46725
0.4626	6.4584	18.1588	0.99655	0.9999	0.4579
0.46005	7.7991	17.8328	0.9979	0.9999	0.45725
0.46155	9.1355	17.2167	0.99805	0.9999	0.4591
0.4662	10.497	16.4649	0.99885	0.9999	0.4651
0.4621	11.8604	16.2315	0.99905	0.9999	0.46115
0.4601	13.2174	15.9392	0.9992	0.9999	0.45935
0.45195	14.585	15.9163	0.9993	0.9999	0.45145
0.455	15.955	15.279	0.99955	0.9999	0.4548
0.4513	17.3451	14.8735	0.99975	0.49995	0.45115
0.4512	18.7324	14.1901	0.99975	0.49995	0.4511
0.44425	20.1148	14.4034	0.9997	0.49995	0.4441
0.44865	21.5122	13.538	0.9996	0.9999	0.4485
0.4485	22.914	13.0677	0.9996	0.49995	0.44845
0.44555	24.3215	12.6598	0.99965	0.49995	0.4455
0.4415	25.7367	12.2537	0.9996	0.49995	0.4414
0.44305	27.1514	11.7157	0.9997	0	0.44305
0.43865	28.5894	11.3582	0.9997	0	0.43865
0.4398	30.0167	10.63	0.9996	0	0.4398
0.4392	31.4489	10.3132	0.9996	0.49995	0.43915
0.43425	32.8877	9.84415	0.99955	0.49995	0.4342
0.4294	34.3374	9.4841	0.99955	0.49995	0.42935
0.424	35.7796	9.13245	0.99945	0.49995	0.42395
0.4195	37.2517	8.72105	0.99935	0	0.4195
0.41875	38.7345	8.26895	0.99935	0	0.41875
0.41405	40.2358	7.63725	0.9991	0	0.41405
0.40905	41.7602	7.07185	0.999	0	0.40905
0.4063	43.2884	6.5474	0.99855	0	0.4063
0.39765	44.8447	6.10995	0.9984	0	0.39765
0.3896	46.4462	5.5909	0.9977	0	0.3896
0.3794	48.0653	5.11755	0.9968	0	0.3794
0.36745	49.744	4.49385	0.9954	0	0.36745
0.3544	51.4817	3.82615	0.99215	0	0.3544
0.326	53.3339	3.27635	0.98335	0	0.326
0.29755	55.3321	2.4897	0.95845	0	0.29755
0.23715	57.7061	1.5578	0.8675	0	0.23715
