alpha = 0.6000	alpha = 0.6000
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.5000	prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 2061808376	seed = 1309908376
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.7502	0	-0.0968	0.7549	0.9999	0.49615
0.743	1.0361	0.33705	0.76175	0.9999	0.4951
0.73385	2.1027	1.0684	0.77015	0.9999	0.4962
0.72245	3.2112	2.223	0.78195	0.9999	0.49955
0.7116	4.3587	3.1919	0.79135	0.9999	0.49755
0.70435	5.5435	3.61825	0.7975	0.9999	0.49605
0.69555	6.7672	4.1951	0.8065	0.9999	0.4967
0.6799	8.0335	5.2574	0.8207	0.9999	0.4969
0.669	9.3443	5.79925	0.8265	0.9999	0.48855
0.65905	10.6869	6.3099	0.8377	0.9999	0.4924
0.64885	12.0832	6.81085	0.84415	0.9999	0.487
0.63965	13.5246	7.28215	0.8572	0.9999	0.4942
0.62895	14.9924	7.50725	0.86305	0.9999	0.4889
0.61745	16.5061	7.64035	0.87225	0.9999	0.4871
0.6091	18.072	7.88335	0.879	0.9999	0.4858
0.5975	19.6638	8.0935	0.88865	0.9999	0.48515
0.5866	21.289	8.12905	0.89565	0.9999	0.4809
0.5767	22.9523	8.27685	0.9	0.9999	0.47565
0.5648	24.6293	8.26775	0.90985	0.9999	0.47435
0.57055	26.3201	7.55995	0.9118	0.9999	0.4855
0.55935	28.0824	7.27515	0.9199	0.9999	0.4821
0.54805	29.8631	7.33425	0.9262	0.9999	0.47865
0.5465	31.6953	6.91295	0.92695	0.9999	0.47805
0.5347	33.523	6.66025	0.93485	0.9999	0.47575
0.5286	35.3956	6.4184	0.9384	0.9999	0.47585
0.52095	37.3126	6.02675	0.94085	0.9999	0.4708
0.51215	39.2449	5.73545	0.94375	0.9999	0.4674
0.50785	41.1912	5.0672	0.94765	0.9999	0.4706
0.50655	43.1536	4.53735	0.9444	0.9999	0.4695
0.50025	45.1631	3.9387	0.94225	0.9999	0.4666
0.49285	47.2038	3.37625	0.93635	0.9999	0.4619
0.484	49.259	2.80505	0.92645	0.9999	0.458
0.47515	51.3405	2.1803	0.90485	0.9999	0.4508
0.4681	53.5163	1.5109	0.8582	0.9999	0.4433
0.46505	55.7308	0.8336	0.78455	0.9999	0.44435
0.45265	58.0608	0.2006	0.66635	0.9999	0.4337
0.4532	60.6768	-0.2917	0.5112	0.9999	0.43145
0.4548	63.7637	-1.02535	0.34895	0.9999	0.43345
0.4699	68.1072	-2.0742	0.2125	0.9999	0.44615
0.5019	76.3432	-3.61945	0.1304	0.9999	0.4613
