alpha = 0.6000	alpha = 0.6000
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.3000	prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1927084702	seed = 449859478
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.64705	0	8.8325	0.85075	0.9999	0.49905
0.60465	1.1232	11.3549	0.88725	0.9999	0.49185
0.57305	2.3149	13.2856	0.91175	0.9999	0.4839
0.55605	3.5697	13.9174	0.92735	0.9999	0.4831
0.54135	4.872	14.2725	0.94335	0.9999	0.4854
0.5253	6.2014	14.5919	0.95145	0.9999	0.4771
0.518	7.5639	14.7711	0.95775	0.9999	0.4762
0.51155	8.9526	14.371	0.96635	0.9999	0.47885
0.50665	10.3564	14.3442	0.97145	0.9999	0.47955
0.49175	11.777	14.7967	0.97665	0.9999	0.4699
0.4947	13.2125	13.9344	0.97945	0.9999	0.47535
0.4899	14.668	13.6317	0.98315	0.9999	0.47495
0.48415	16.1373	13.5099	0.98605	0.9999	0.4724
0.48055	17.6127	13.2477	0.9871	0.9999	0.46985
0.4774	19.1038	12.7617	0.98945	0.9999	0.4694
0.47785	20.5985	12.2758	0.98955	0.9999	0.4697
0.47215	22.1133	12.0639	0.9914	0.9999	0.466
0.46815	23.6363	11.7524	0.99135	0.9999	0.4622
0.4622	25.1632	11.4634	0.99295	0.9999	0.4579
0.46625	26.6945	10.6173	0.99335	0.9999	0.4626
0.462	28.2126	10.3125	0.9925	0.9999	0.4582
0.45945	29.7678	9.94255	0.9936	0.9999	0.4569
0.459	31.3275	9.3105	0.99335	0.9999	0.45645
0.46	32.8993	8.72465	0.9941	0.9999	0.45825
0.4552	34.4728	8.3968	0.99375	0.9999	0.4539
0.4515	36.0521	7.9477	0.99275	0.9999	0.44975
0.452	37.6445	7.31635	0.99245	0.9999	0.45075
0.44255	39.2437	7.0441	0.9924	0.9999	0.4417
0.4424	40.8506	6.4466	0.9915	0.9999	0.44195
0.4345	42.4796	5.94595	0.99075	0.9999	0.4341
0.43125	44.1185	5.4239	0.98855	0.9999	0.4309
0.42575	45.7915	4.84585	0.98615	0.49995	0.42565
0.4281	47.4747	4.17445	0.9814	0.9999	0.4279
0.4225	49.1661	3.59065	0.97455	0	0.4225
0.41295	50.891	3.02355	0.9628	0.9999	0.4128
0.3985	52.6786	2.43235	0.9411	0	0.3985
0.3864	54.5064	1.7732	0.89875	0.49995	0.38615
0.36875	56.4702	1.1083	0.81845	0.9999	0.3686
0.34925	58.7094	0.3662	0.67815	0.49995	0.3492
0.33265	61.8875	-0.6416	0.45475	0.9999	0.33245
