alpha = 0.3600	alpha = 0.3600
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.6000	prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 734102192	seed = 1068163939
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.79945	0	0.0119	0.77855	0.9999	0.49845
0.7957	1.0294	0.0119	0.7809	0.9999	0.49715
0.78735	2.0878	0.0118	0.78765	0.9999	0.4997
0.77955	3.1785	0.0118	0.7914	0.9999	0.4939
0.77045	4.3052	0.0117	0.7981	0.9999	0.4937
0.7703	5.461	0.0117	0.79955	0.9999	0.49895
0.7587	6.6472	0.0116	0.8059	0.9999	0.4935
0.7509	7.8793	0.0116	0.81255	0.9999	0.49635
0.7474	9.1352	0.1594	0.81485	0.9999	0.4971
0.7347	10.4416	1.1506	0.8229	0.9999	0.49435
0.73165	11.7789	1.45885	0.8259	0.9999	0.4969
0.72305	13.1674	2.00485	0.83065	0.9999	0.49205
0.71305	14.5891	2.8166	0.8378	0.9999	0.4927
0.71085	16.0476	2.85695	0.84175	0.9999	0.49865
0.6929	17.5269	3.68675	0.8515	0.9999	0.4916
0.6849	19.0797	4.02325	0.8536	0.9999	0.48495
0.6839	20.664	4.08465	0.8571	0.9999	0.49175
0.6663	22.3011	4.7327	0.86775	0.9999	0.4862
0.66315	23.9778	4.7087	0.8712	0.9999	0.4904
0.6573	25.7084	4.68755	0.87715	0.9999	0.49455
0.6405	27.4714	5.09005	0.88375	0.9999	0.4844
0.63145	29.2767	5.2172	0.89045	0.9999	0.48555
0.626	31.1083	4.927	0.8935	0.9999	0.4858
0.6077	33.0309	5.2685	0.904	0.9999	0.48125
0.6089	34.9575	4.76905	0.90425	0.9999	0.4852
0.5935	36.9292	4.84335	0.90905	0.9999	0.47605
0.5911	38.9669	4.38985	0.9123	0.9999	0.4807
0.5785	41.0225	4.10175	0.91695	0.9999	0.476
0.5732	43.1491	3.703	0.91875	0.9999	0.48005
0.56625	45.3237	3.2634	0.91895	0.9999	0.4763
0.5549	47.5515	2.8403	0.9179	0.9999	0.4732
0.54655	49.7989	2.25505	0.9086	0.9999	0.46835
0.53605	52.0897	1.739	0.88765	0.9999	0.4637
0.5276	54.4588	1.12275	0.8415	0.9999	0.46165
0.5253	56.9417	0.5175	0.75625	0.9999	0.4608
0.51755	59.5973	0.0094	0.6348	0.9999	0.4551
0.5293	62.5812	-0.1884	0.4939	0.9999	0.4648
0.54155	66.4401	-0.8878	0.3561	0.9999	0.47145
0.58635	72.1539	-1.57415	0.2733	0.9999	0.4929
0.66965	84.657	-1.71725	0.2801	0.9999	0.5167
