alpha = 0.6000	alpha = 0.6000
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.6000	prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1463073080	seed = 597611494
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.80035	0	-0.2891	0.71275	0.9999	0.50515
0.7914	1.0288	-0.2892	0.71835	0.9999	0.499
0.7927	2.0848	-0.2892	0.71635	0.9999	0.49585
0.7819	3.1793	-0.2893	0.72715	0.9999	0.4984
0.77265	4.3027	-0.2893	0.73745	0.9999	0.502
0.7641	5.465	-0.2893	0.74155	0.9999	0.49365
0.76065	6.6579	-0.2894	0.74665	0.9999	0.4981
0.7489	7.8817	-0.2894	0.7567	0.9999	0.49425
0.7456	9.1595	0.20765	0.76145	0.9999	0.49935
0.73495	10.466	0.88405	0.76755	0.9999	0.49175
0.72505	11.8255	1.81195	0.77855	0.9999	0.4958
0.7194	13.2129	2.2036	0.78215	0.9999	0.4912
0.7141	14.6594	2.67865	0.79045	0.9999	0.49865
0.6999	16.1474	3.15395	0.7985	0.9999	0.4896
0.69475	17.6596	3.38935	0.80415	0.9999	0.49215
0.68655	19.2218	3.76805	0.8114	0.9999	0.4919
0.67365	20.8127	4.2816	0.8197	0.9999	0.48635
0.66435	22.4561	4.4473	0.8281	0.9999	0.48645
0.6572	24.178	4.5743	0.83425	0.9999	0.48825
0.64705	25.9179	4.79245	0.8426	0.9999	0.4855
0.6345	27.7157	4.9361	0.854	0.9999	0.4869
0.6255	29.5556	4.91445	0.8563	0.9999	0.47805
0.61265	31.4468	4.9754	0.8695	0.9999	0.4823
0.6054	33.3725	4.92065	0.8713	0.9999	0.4755
0.59545	35.3194	4.75975	0.8779	0.9999	0.47515
0.5936	37.3391	4.3541	0.8797	0.9999	0.47805
0.5819	39.4045	4.1159	0.88595	0.9999	0.47465
0.5714	41.5218	3.8605	0.89305	0.9999	0.47405
0.56325	43.6768	3.42365	0.89285	0.9999	0.46885
0.5508	45.8805	3.05455	0.89345	0.9999	0.4659
0.54395	48.1317	2.4947	0.88695	0.9999	0.46165
0.53185	50.4748	1.94435	0.86945	0.9999	0.45635
0.52685	52.8376	1.3032	0.8321	0.9999	0.45725
0.51695	55.3092	0.6464	0.76055	0.9999	0.4507
0.50875	57.9218	0.01815	0.64995	0.9999	0.44675
0.50585	60.7638	-0.2917	0.5072	0.9999	0.446
0.51405	64.0271	-0.844	0.3641	0.9999	0.45045
0.52625	68.2464	-1.68965	0.2498	0.9999	0.4549
0.54915	74.5134	-2.7783	0.18075	0.9999	0.46195
0.61885	87.6761	-3.5104	0.1801	0.9999	0.4869
