alpha = 0.1300	alpha = 0.1300
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.2000	prob.endemic = 0.2000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1881957280	seed = 769474061
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.59785	0	12.8183	0.94535	0.9999	0.49775
0.50535	1.2266	17.5907	0.98625	0.9999	0.47985
0.486	2.5201	18.4754	0.9919	0.9999	0.471
0.47355	3.8343	18.4429	0.99625	0.9999	0.4667
0.47085	5.1617	18.1544	0.9971	0.9999	0.46555
0.47015	6.4917	17.8121	0.99825	0.9999	0.46705
0.4675	7.8272	17.5194	0.99865	0.9999	0.4653
0.46365	9.1795	17.2711	0.99885	0.9999	0.4617
0.46055	10.5393	17.0591	0.9992	0.9999	0.45925
0.46005	11.8848	16.5563	0.9995	0.9999	0.4593
0.4605	13.2465	16.0339	0.99965	0.49995	0.46025
0.45535	14.6146	15.9266	0.99975	0.9999	0.45505
0.45505	15.9824	15.3844	0.9997	0.9999	0.4546
0.4537	17.3511	14.9514	0.99975	0.9999	0.45355
0.45215	18.7243	14.6273	0.99985	0.49995	0.4521
0.4543	20.1006	14.0246	0.9997	0.49995	0.4541
0.4479	21.4896	13.5985	0.9999	0	0.4479
0.44935	22.8839	13.3002	0.99985	0	0.44935
0.444	24.2999	12.8929	0.99985	0	0.444
0.4458	25.7069	12.2855	0.9999	0	0.4458
0.43745	27.1146	12.1852	0.9998	0.49995	0.4374
0.44005	28.5395	11.5213	0.99985	0	0.44005
0.44005	29.9462	10.9655	0.99985	0	0.44005
0.43445	31.376	10.6146	0.99975	0	0.43445
0.43045	32.8216	10.287	0.99975	0	0.43045
0.43155	34.266	9.7023	0.9997	0	0.43155
0.4279	35.74	9.2067	0.9997	0	0.4279
0.42665	37.212	8.617	0.99965	0	0.42665
0.41905	38.7044	8.2685	0.99955	0	0.41905
0.4123	40.2173	7.9075	0.9996	0	0.4123
0.40795	41.7194	7.44755	0.9994	0	0.40795
0.4055	43.244	6.7283	0.99935	0	0.4055
0.39565	44.8074	6.4437	0.99915	0	0.39565
0.3879	46.3974	5.8523	0.9989	0	0.3879
0.3812	48.0377	5.27305	0.99815	0	0.3812
0.36605	49.7094	4.73435	0.9975	0	0.36605
0.351	51.4489	4.12585	0.9958	0	0.351
0.33005	53.266	3.44775	0.99045	0	0.33005
0.29705	55.2515	2.741	0.97345	0	0.29705
0.23425	57.5821	1.7825	0.90425	0	0.23425
