alpha = 0.3600	alpha = 0.3600
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.5000	prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1575424343	seed = 205679700
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.7487	0	0.3799	0.8153	0.9999	0.49955
0.7372	1.0373	0.9505	0.82095	0.9999	0.49435
0.7301	2.1059	1.88735	0.8269	0.9999	0.4951
0.7215	3.2186	2.8181	0.8345	0.9999	0.4998
0.70705	4.3709	3.8033	0.84375	0.9999	0.4959
0.69715	5.554	4.3232	0.8486	0.9999	0.49165
0.69445	6.7764	4.9191	0.85465	0.9999	0.5009
0.6816	8.0414	5.56085	0.863	0.9999	0.49855
0.67135	9.3475	5.9356	0.86895	0.9999	0.4956
0.65005	10.6843	7.10815	0.87905	0.9999	0.4844
0.64405	12.0751	7.2015	0.88425	0.9999	0.4865
0.6438	13.5035	7.27065	0.88635	0.9999	0.49065
0.62705	14.9678	7.99855	0.89695	0.9999	0.4896
0.62255	16.458	7.79135	0.9007	0.9999	0.48945
0.61015	18.0021	8.1289	0.90585	0.9999	0.4846
0.60155	19.5676	8.14885	0.9151	0.9999	0.4894
0.59175	21.1683	8.19825	0.91935	0.9999	0.48465
0.58885	22.8026	7.97795	0.9239	0.9999	0.48975
0.57315	24.5082	8.31225	0.9298	0.9999	0.48115
0.56205	26.2244	8.23535	0.93605	0.9999	0.4786
0.5628	27.9643	7.63085	0.93855	0.9999	0.48465
0.5546	29.7188	7.5177	0.9436	0.9999	0.4832
0.54575	31.5028	7.29745	0.9462	0.9999	0.4788
0.5393	33.3188	6.9096	0.9508	0.9999	0.47965
0.5345	35.1586	6.6556	0.9521	0.9999	0.47675
0.52455	37.0258	6.3427	0.9556	0.9999	0.47245
0.51925	38.9347	5.82125	0.95795	0.9999	0.4732
0.5164	40.8758	5.3179	0.96075	0.9999	0.47655
0.51195	42.8249	4.7785	0.95945	0.9999	0.473
0.5024	44.7995	4.42295	0.9597	0.9999	0.46665
0.4993	46.7889	3.7665	0.95685	0.9999	0.4667
0.48925	48.7922	3.25375	0.9541	0.9999	0.4602
0.48195	50.8474	2.60545	0.94455	0.9999	0.45845
0.4789	52.9485	1.8868	0.9157	0.9999	0.457
0.46855	55.099	1.28905	0.86335	0.9999	0.4483
0.46435	57.3373	0.6502	0.7717	0.9999	0.44415
0.45795	59.755	0.0093	0.6343	0.9999	0.4393
0.46505	62.5328	-0.429	0.46475	0.9999	0.4454
0.47875	66.3616	-1.25385	0.3065	0.9999	0.4565
0.53925	73.7548	-2.22755	0.20805	0.9999	0.49295
