alpha = 0.1700	alpha = 0.1700
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.8000	prob.endemic = 0.8000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1402864575	seed = 1458134905
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.89925	0	0.2511	0.7781	0.9999	0.50065
0.89905	1.0251	0.251	0.77775	0.9999	0.4961
0.8933	2.0786	0.251	0.78155	0.9999	0.5033
0.88995	3.1567	0.2509	0.7827	0.9999	0.4973
0.88915	4.269	0.2509	0.78305	0.9999	0.496
0.88415	5.4129	0.2508	0.78535	0.9999	0.49185
0.8867	6.5896	0.2508	0.7851	0.9999	0.503
0.88055	7.7953	0.2508	0.7887	0.9999	0.50315
0.87675	9.0468	0.2507	0.79005	0.9999	0.5017
0.8712	10.3276	0.2506	0.79275	0.9999	0.4956
0.8662	11.6411	0.2506	0.7946	0.9999	0.49155
0.8625	12.9868	0.2505	0.79645	0.9999	0.4895
0.85575	14.3915	0.2505	0.8011	0.9999	0.49695
0.8525	15.8321	0.2504	0.8021	0.9999	0.4936
0.85285	17.3243	0.2504	0.8037	0.9999	0.50435
0.84505	18.8412	0.2503	0.8065	0.9999	0.49705
0.836	20.4302	0.2502	0.8097	0.9999	0.48675
0.82875	22.0789	0.2502	0.81455	0.9999	0.49225
0.82645	23.764	0.2501	0.81625	0.9999	0.49535
0.81735	25.5261	0.2501	0.8194	0.9999	0.4847
0.81325	27.3572	0.25	0.8237	0.9999	0.49995
0.8068	29.2697	0.2499	0.8274	0.9999	0.49985
0.79385	31.2519	0.2498	0.83085	0.9999	0.4856
0.7828	33.3004	0.2498	0.8349	0.9999	0.47725
0.78535	35.4272	0.2497	0.83645	0.9999	0.49145
0.77575	37.6279	0.2497	0.84025	0.9999	0.49035
0.76065	39.9172	0.2496	0.84515	0.9999	0.4784
0.7607	42.3276	0.2495	0.84455	0.9999	0.48225
0.7411	44.7985	0.2495	0.8505	0.9999	0.474
0.72705	47.3771	0.4819	0.85315	0.9999	0.48015
0.72495	50.0715	0.27505	0.84005	0.9999	0.47595
0.716	52.8951	0.2491	0.81615	0.9999	0.4709
0.70895	55.894	0.24885	0.7763	0.9999	0.4757
0.7031	59.0744	0.24855	0.7109	0.9999	0.46895
0.7182	62.7355	0.24825	0.6337	0.9999	0.4786
0.73665	67.0713	0.2478	0.56195	0.9999	0.4908
0.77685	72.7574	0.24735	0.52755	0.9999	0.5114
0.83435	80.8301	0.24705	0.5377	0.9999	0.5418
0.8889	94.1698	0.24655	0.58215	0.9999	0.54685
0.957	123.478	0.2456	0.6579	0.9999	0.6048
