alpha = 0.2800	alpha = 0.2800
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.8000	prob.endemic = 0.8000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 799641197	seed = 600506653
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.9016	0	0.1074	0.7357	0.9999	0.5059
0.8989	1.0252	0.1074	0.7366	0.9999	0.5002
0.89105	2.0735	0.1073	0.7413	0.9999	0.49665
0.89275	3.1543	0.1073	0.7412	0.9999	0.5051
0.88975	4.2637	0.1072	0.7422	0.9999	0.49785
0.88665	5.4058	0.1072	0.74415	0.9999	0.4962
0.88225	6.5808	0.1072	0.74625	0.9999	0.49485
0.87725	7.7857	0.1071	0.74955	0.9999	0.494
0.8808	9.0237	0.1071	0.74905	0.9999	0.50875
0.8745	10.3094	0.107	0.75285	0.9999	0.50475
0.8613	11.6363	0.1069	0.75745	0.9999	0.4806
0.86515	13.0055	0.1069	0.75845	0.9999	0.5025
0.85545	14.4003	0.1069	0.76295	0.9999	0.4941
0.8538	15.8413	0.1068	0.76415	0.9999	0.4939
0.8488	17.3348	0.1067	0.7669	0.9999	0.4928
0.84435	18.8822	0.1067	0.77065	0.9999	0.496
0.83425	20.4793	0.1066	0.77595	0.9999	0.49175
0.83695	22.1349	0.1066	0.77445	0.9999	0.4943
0.82405	23.8534	0.1065	0.78245	0.9999	0.49215
0.8231	25.6216	0.1064	0.78375	0.9999	0.4962
0.81665	27.4617	0.1063	0.7871	0.9999	0.4938
0.80215	29.3676	0.1063	0.79335	0.9999	0.48385
0.7943	31.3644	0.1062	0.7971	0.9999	0.4786
0.7831	33.4401	0.1062	0.8059	0.9999	0.4881
0.78685	35.5856	0.1061	0.80525	0.9999	0.49765
0.7702	37.7993	0.106	0.81145	0.9999	0.4838
0.76665	40.1226	0.1059	0.81415	0.9999	0.4902
0.7528	42.5168	0.1059	0.81835	0.9999	0.4803
0.746	45.0169	0.1059	0.8205	0.9999	0.4844
0.73135	47.6336	0.17575	0.8203	0.9999	0.47635
0.7224	50.342	0.14215	0.80895	0.9999	0.47405
0.71305	53.2432	0.1055	0.7842	0.9999	0.47865
0.70675	56.2687	0.1052	0.72915	0.9999	0.47285
0.70055	59.5529	0.1049	0.65795	0.9999	0.47335
0.70965	63.3047	0.1046	0.57295	0.9999	0.47215
0.7313	67.6984	0.1041	0.5011	0.9999	0.48935
0.77065	73.2366	0.10365	0.4713	0.9999	0.507
0.81385	81.198	0.1033	0.4721	0.9999	0.5252
0.87605	94.371	0.1029	0.5198	0.9999	0.54005
0.94405	123.343	0.1019	0.59395	0.9999	0.58105
