alpha = 0.6000	alpha = 0.6000
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.1000	prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1792361028	seed = 542258976
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.55265	0	14.6363	0.94045	0.9999	0.50255
0.4622	1.2112	19.2011	0.9952	0.9999	0.4581
0.45315	2.4417	19.5481	0.9983	0.9999	0.4516
0.4489	3.68	19.2298	0.99925	0.9999	0.4485
0.4451	4.9205	19.0523	0.99965	0.49995	0.44495
0.4438	6.1725	18.6417	0.99975	0.9999	0.4437
0.4414	7.4333	18.2206	0.99975	0.49995	0.4413
0.43875	8.6851	18.2689	0.9999	0.49995	0.43865
0.4397	9.9475	17.7792	0.99995	0	0.4397
0.44055	11.2168	16.8567	0.99995	0	0.44055
0.4328	12.4755	17.1991	0.99995	0	0.4328
0.43145	13.7539	16.7479	0.99985	0.49995	0.4314
0.42925	15.0414	16.3372	0.9999	0	0.42925
0.42835	16.3303	15.7236	0.99995	0	0.42835
0.42455	17.6249	15.6372	1	0	0.42455
0.42615	18.9291	14.9571	0.99995	0	0.42615
0.42305	20.2297	14.5816	0.9999	0	0.42305
0.4222	21.5375	14.1556	0.99995	0	0.4222
0.4198	22.8483	13.4935	0.99995	0	0.4198
0.4153	24.1744	13.5327	1	0	0.4153
0.41585	25.5111	12.7502	0.99995	0	0.41585
0.41205	26.8568	12.4663	1	0	0.41205
0.409	28.2104	12.1282	0.9999	0	0.409
0.4014	29.5713	11.8665	0.9999	0	0.4014
0.3981	30.945	11.4398	0.9999	0	0.3981
0.4004	32.322	10.7665	0.9999	0	0.4004
0.39325	33.7187	10.3613	0.9999	0	0.39325
0.3921	35.1292	9.6792	0.9999	0	0.3921
0.3848	36.5601	9.4726	0.9999	0	0.3848
0.37975	38.0093	8.9353	0.9998	0	0.37975
0.37545	39.477	8.44805	0.99975	0	0.37545
0.3658	40.9727	8.0382	0.99975	0	0.3658
0.36055	42.4873	7.4384	0.9996	0	0.36055
0.3473	44.0708	6.93215	0.9995	0	0.3473
0.33155	45.6898	6.6194	0.9994	0	0.33155
0.3187	47.3929	5.9196	0.99905	0	0.3187
0.30255	49.1619	5.2749	0.99835	0	0.30255
0.2759	51.0692	4.6481	0.99685	0	0.2759
0.2387	53.1688	3.8921	0.99235	0	0.2387
0.1755	55.7654	2.83915	0.9614	0	0.1755
