alpha = 0.1000	alpha = 0.1000
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.9000	prob.endemic = 0.9000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1618208337	seed = 523624142
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.9471	0	0.3648	0.78765	0.9999	0.4981
0.94785	1.0251	0.3648	0.78755	0.9999	0.5036
0.94655	2.0778	0.3647	0.7876	0.9999	0.49465
0.94495	3.161	0.3647	0.78895	0.9999	0.50375
0.94145	4.2704	0.3646	0.7898	0.9999	0.49205
0.9403	5.4133	0.3646	0.79005	0.9999	0.4864
0.9383	6.5786	0.3646	0.7917	0.9999	0.5016
0.93955	7.7926	0.3645	0.7911	0.9999	0.5012
0.938	9.0334	0.3644	0.79115	0.9999	0.4866
0.93675	10.3167	0.3644	0.79225	0.9999	0.49885
0.93565	11.6374	0.3643	0.7931	0.9999	0.5035
0.9341	12.9983	0.3643	0.79325	0.9999	0.4964
0.92605	14.4045	0.3642	0.79725	0.9999	0.49715
0.92805	15.8739	0.3642	0.79545	0.9999	0.4838
0.92245	17.39	0.3641	0.7985	0.9999	0.4936
0.92055	18.9517	0.364	0.7996	0.9999	0.49705
0.91905	20.5799	0.364	0.7997	0.9999	0.491
0.91255	22.2544	0.3639	0.80315	0.9999	0.4974
0.90885	23.9913	0.3638	0.80505	0.9999	0.4984
0.90675	25.8071	0.3637	0.80525	0.9999	0.4902
0.9017	27.7188	0.3637	0.8076	0.9999	0.49125
0.90015	29.6819	0.3636	0.8082	0.9999	0.4915
0.89625	31.7557	0.3635	0.81065	0.9999	0.5006
0.8854	33.9422	0.3634	0.8145	0.9999	0.4892
0.88415	36.2113	0.3633	0.815	0.9999	0.49295
0.87755	38.6114	0.3633	0.8173	0.9999	0.48825
0.8688	41.1189	0.36315	0.82055	0.9999	0.48585
0.8602	43.7555	0.363	0.822	0.9999	0.4818
0.85515	46.4982	0.363	0.82165	0.9999	0.4877
0.8472	49.4311	0.3628	0.81635	0.9999	0.4712
0.83915	52.569	0.3627	0.8039	0.9999	0.48245
0.83805	55.9821	0.3625	0.77945	0.9999	0.48285
0.84295	59.7159	0.3623	0.7429	0.9999	0.4856
0.84715	63.9321	0.362	0.7031	0.9999	0.48615
0.8647	68.9385	0.3617	0.6739	0.9999	0.4931
0.90055	75.0567	0.3614	0.66845	0.9999	0.5281
0.9289	83.1231	0.3611	0.67795	0.9999	0.55575
0.95645	94.3022	0.3607	0.70165	0.9999	0.5753
0.9804	111.551	0.36	0.7319	0.9999	0.61775
0.9945	147.75	0.3587	0.75155	0.9999	0.68625
