alpha = 0.7700	alpha = 0.7700
gamma = 60.0000	gamma = 60.0000
prob.endemic = 0.7000	prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 571675607	seed = 1642038179
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.85035	0	-0.5801	0.59475	0.9999	0.50135
0.8472	1.0236	-0.5802	0.59925	0.9999	0.50605
0.8444	2.0813	-0.5802	0.6028	0.9999	0.50655
0.8323	3.1695	-0.5803	0.61255	0.9999	0.4954
0.83105	4.2938	-0.5803	0.61425	0.9999	0.4947
0.822	5.4463	-0.5804	0.6217	0.9999	0.48925
0.82245	6.6307	-0.5804	0.6245	0.9999	0.49895
0.8155	7.846	-0.5805	0.6309	0.9999	0.49545
0.8066	9.1069	-0.5805	0.6386	0.9999	0.4899
0.79605	10.4068	-0.5805	0.6513	0.9999	0.4936
0.80075	11.7467	-0.5806	0.6469	0.9999	0.4944
0.78915	13.1205	-0.58065	0.65655	0.9999	0.4867
0.78625	14.5497	-0.5807	0.66265	0.9999	0.49545
0.7781	16.0139	-0.5808	0.67315	0.9999	0.4977
0.7718	17.5283	-0.5808	0.6779	0.9999	0.49535
0.7587	19.1015	-0.5808	0.69065	0.9999	0.49205
0.75065	20.7433	-0.5809	0.6966	0.9999	0.48525
0.73755	22.4241	-0.32895	0.70695	0.9999	0.478
0.73505	24.1611	-0.06575	0.7092	0.9999	0.4806
0.72325	25.9479	0.6771	0.72	0.9999	0.4771
0.7135	27.7918	1.3164	0.73205	0.9999	0.48035
0.70505	29.6953	1.47015	0.7393	0.9999	0.47885
0.698	31.6847	1.7222	0.74795	0.9999	0.4812
0.6886	33.7046	1.83425	0.7546	0.9999	0.4777
0.678	35.7903	2.062	0.76355	0.9999	0.47765
0.6634	37.9658	2.14285	0.77255	0.9999	0.4725
0.65405	40.2256	2.1483	0.7791	0.9999	0.4737
0.64965	42.5177	1.77925	0.78145	0.9999	0.4744
0.62825	44.9241	1.69365	0.78665	0.9999	0.4606
0.6236	47.3708	1.32985	0.7762	0.9999	0.46105
0.60605	49.9377	0.93495	0.7632	0.9999	0.45895
0.59985	52.6109	0.40495	0.7175	0.9999	0.4556
0.5863	55.4014	-0.12755	0.64445	0.9999	0.448
0.5796	58.421	-0.5824	0.5416	0.9999	0.4471
0.5768	61.7123	-0.5829	0.41845	0.9999	0.4473
0.58	65.4722	-0.97265	0.3059	0.9999	0.44735
0.59505	70.1542	-1.7557	0.22375	0.9999	0.454
0.6061	76.3836	-2.7299	0.176	0.9999	0.4547
0.6483	85.9282	-3.2423	0.1744	0.9999	0.46635
0.71735	106.436	-2.00845	0.21115	0.9999	0.4717
